# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_facility_cv1
# Exported by: Demonkush
setting:	replacespawns 0
mor_random_pistol	-192.809204 1954.129272 -1327.170532	2.214 -18.386 -83.879
mor_random_pistol	27.468214 2157.846191 -1327.146973	2.223 -18.473 -84.119
mor_random_pistol	29.259701 2209.176270 -1327.166260	2.215 -18.401 -83.922
mor_random_pistol	22.308140 2183.667969 -1327.094482	2.243 -18.494 -84.658
mor_random_pistol	573.829468 1940.813721 -1279.154419	2.220 -18.437 -84.044
mor_random_pistol	529.218750 843.887634 -1231.046265	2.927 -21.649 -85.139
mor_random_pistol	954.379333 1018.595520 -255.174805	2.212 -18.358 -83.834
mor_random_pistol	898.724182 1016.640381 -255.154343	2.220 -18.437 -84.044
mor_random_pistol	925.217285 1014.904114 -255.136765	2.227 -18.490 -84.224
mor_random_pistol	-774.506531 989.662048 -255.133560	2.228 -18.488 -84.257
mor_random_pistol	-799.019226 986.546631 -255.181580	2.209 -18.343 -83.764
mor_random_pistol	-806.089966 1004.635071 -255.168335	2.215 -18.398 -83.900
mor_random_pistol	-1533.013916 -2460.514160 -255.029709	1.725 -19.212 -86.273
mor_random_pistol	-1545.576538 -2489.207764 -255.029602	1.815 -19.174 -86.116
mor_random_pistol	-1560.153687 -2462.437500 -255.029449	1.938 -19.141 -85.902
mor_random_pistol	1241.310181 1764.962769 -1241.029297	2.013 -19.125 -85.772
mor_random_pistol	1057.585938 2553.433350 -1237.029419	1.961 -20.578 -85.863
mor_random_pistol	1040.984741 2571.823730 -1237.029419	1.947 -20.587 -85.888
mor_random_pistol	2700.325439 3757.234863 -1535.181641	2.209 -18.342 -83.765
mor_random_pistol	2728.545410 3727.015137 -1535.117554	2.234 -18.490 -84.421
mor_random_pistol	2702.388184 3718.172852 -1535.148804	2.222 -18.469 -84.101
mor_random_pistol	2112.868408 2801.510254 -1279.100708	2.241 -18.493 -84.594
mor_random_pistol	3545.311279 3231.809326 -1231.116211	2.235 -18.491 -84.435
mor_random_pistol	2753.116943 1276.647339 -1279.145264	2.223 -18.471 -84.137
mor_random_pistol	2071.946777 801.576965 -1279.160156	2.218 -18.429 -83.984
mor_random_pistol	2406.886719 476.862335 -1279.146729	2.219 -18.447 -84.130
mor_random_pistol	2376.562744 467.519623 -1279.124512	2.231 -18.489 -84.350
mor_random_pistol	4302.895020 675.379883 -1255.141724	2.225 -18.487 -84.173
mor_random_pistol	4322.517090 656.967224 -1255.130371	2.229 -18.490 -84.289
mor_random_pistol	4298.864746 638.817688 -1255.112549	2.241 -18.083 -84.465
mor_random_pistol	3583.202637 -991.340088 -1279.132080	2.229 -18.489 -84.273
mor_random_pistol	1653.497192 -1798.827393 -1279.113647	2.236 -18.492 -84.461
mor_random_pistol	1495.504150 -355.671570 -1247.121582	3.109 -16.830 -84.019
mor_random_pistol	1537.558472 -366.244659 -1247.112305	2.236 -18.491 -84.474
mor_random_pistol	1579.058716 -351.972137 -1247.148804	2.222 -18.469 -84.101
mor_random_pistol	3528.489258 -1924.545654 -1279.105225	2.239 -18.492 -84.549
mor_random_pistol	3537.443359 -1903.387451 -1279.135132	2.227 -18.490 -84.241
mor_random_smg	543.171814 3345.338623 -1246.786987	0.519 2.017 -87.755
mor_random_smg	-95.562469 2895.870850 -1278.904419	0.234 6.153 -87.184
mor_random_smg	362.145752 873.394775 -1278.906128	0.294 6.174 -87.258
mor_random_smg	-613.026062 1990.629883 -222.904846	0.251 6.163 -87.204
mor_random_smg	1246.442993 1124.424805 -222.954269	0.185 6.247 -86.827
mor_random_smg	-914.989075 -2616.047363 -254.906876	0.323 6.187 -87.293
mor_random_smg	1363.196655 2067.114258 -1278.906860	0.321 6.182 -87.291
mor_random_smg	2775.897217 2943.942383 -1534.906250	0.300 6.174 -87.265
mor_random_smg	2111.853271 4711.979492 -1278.905396	0.268 6.177 -87.226
mor_random_smg	2973.934326 3207.324463 -1278.906128	0.294 6.174 -87.258
mor_random_smg	3335.082031 1873.099121 -1254.906250	0.301 6.174 -87.266
mor_random_smg	2455.555908 476.379913 -1278.905029	0.254 6.165 -87.208
mor_random_smg	4309.384766 542.904968 -1254.906860	0.325 6.192 -87.295
mor_random_smg	3556.412842 103.501068 -1254.905273	0.267 6.177 -87.225
mor_random_smg	1438.646606 -265.822540 -1246.906616	0.313 6.175 -87.281
mor_random_smg	-289.169617 -3068.301025 -1102.906372	0.306 6.551 -87.273
item_ammo_revolver_mor	1163.911133 3158.430176 -1247.627319	-0.110 -0.020 -0.033
item_ammo_revolver_mor	1152.022217 3158.318359 -1247.650146	0.130 0.019 -0.039
item_ammo_revolver_mor	1138.509033 3157.499756 -1247.621704	0.105 0.020 -0.032
item_ammo_revolver_mor	31.215885 2044.909668 -1327.679810	-0.156 -0.017 -0.047
item_ammo_revolver_mor	11.353478 2045.570190 -1327.563354	-0.054 -0.020 -0.016
item_ammo_revolver_mor	378.960388 2191.130127 -1231.656982	-0.136 -0.019 -0.041
item_ammo_revolver_mor	392.685059 2188.517578 -1231.643555	-0.124 -0.019 -0.038
item_ammo_revolver_mor	280.720490 1275.575439 -1260.145508	-0.124 -0.020 -0.031
item_ammo_revolver_mor	287.331177 1350.308350 -1260.133057	-0.113 -0.020 -0.028
item_ammo_revolver_mor	317.187073 1386.420288 -1260.057861	-0.324 -0.003 0.058
item_ammo_revolver_mor	-468.857269 1950.032593 -223.647888	-0.128 -0.019 -0.039
item_ammo_revolver_mor	668.015503 1225.118774 -255.611298	-0.096 -0.020 -0.029
item_ammo_revolver_mor	688.284363 1224.407715 -255.619934	-0.104 -0.020 -0.031
item_ammo_revolver_mor	-80.256599 1470.427368 -255.585098	-0.073 -0.020 -0.022
item_ammo_revolver_mor	-96.815742 1473.094849 -255.588989	-0.077 -0.020 -0.023
item_ammo_revolver_mor	-501.551300 1130.828491 -254.591675	-0.079 -0.020 -0.024
item_ammo_revolver_mor	-515.563965 1137.896362 -254.659393	-0.138 -0.019 -0.042
item_ammo_revolver_mor	-88.476074 -2286.697754 -255.639297	-0.121 -0.019 -0.036
item_ammo_revolver_mor	-123.185860 -2292.423096 -255.601761	-0.088 -0.020 -0.027
item_ammo_revolver_mor	-1776.847656 -2040.959229 -255.631195	-0.114 -0.019 -0.034
item_ammo_revolver_mor	-1756.645630 -2041.303955 -255.591690	-0.079 -0.020 -0.024
item_ammo_revolver_mor	1374.094971 2777.073975 -1279.583862	-0.072 -0.020 -0.022
item_ammo_revolver_mor	1381.589844 2752.156494 -1279.601807	-0.088 -0.020 -0.027
item_ammo_revolver_mor	2500.794434 3274.688477 -1535.614746	-0.099 -0.020 -0.030
item_ammo_revolver_mor	2484.822266 3274.043213 -1535.629272	-0.112 -0.019 -0.034
item_ammo_revolver_mor	3473.479736 1888.052979 -1255.566040	-0.057 -0.020 -0.017
item_ammo_revolver_mor	3487.338623 1883.305420 -1255.652344	-0.132 -0.019 -0.040
item_ammo_revolver_mor	3856.621094 276.549500 -1279.643555	-0.124 -0.019 -0.038
item_ammo_revolver_mor	3841.832520 291.490570 -1279.594482	-0.081 -0.020 -0.025
item_ammo_revolver_mor	1099.222046 -1934.936157 -1279.637329	-0.119 -0.019 -0.036
item_ammo_revolver_mor	1147.176392 -1935.519043 -1279.614746	-0.099 -0.020 -0.030
item_ammo_revolver_mor	1623.887939 -234.413956 -1247.597290	0.084 0.020 -0.025
item_ammo_revolver_mor	1633.709595 -254.646408 -1247.619873	0.104 0.020 -0.031
item_ammo_revolver_mor	3248.582520 -1722.219727 -1279.573364	-0.063 -0.020 -0.019
item_ammo_revolver_mor	3266.305664 -1722.437744 -1279.541260	-0.035 -0.020 -0.011
weapon_frag	1623.239990 -3143.449951 -1278.000000	0.000 0.000 0.000
weapon_frag	528.006775 3443.157715 -1245.870605	-36.261 -56.233 -90.795
weapon_frag	540.016785 3455.970459 -1245.895142	-35.886 -56.599 -90.220
weapon_frag	545.517212 3465.862305 -1245.813843	-37.129 -55.332 -92.168
weapon_frag	547.763977 3444.798340 -1245.772949	-37.013 -56.300 -93.483
weapon_frag	1498.257202 3210.430420 -1277.878662	-36.138 -56.336 -90.606
weapon_frag	1479.995361 3180.829102 -1277.890137	-35.964 -56.510 -90.338
weapon_frag	1445.244263 3202.068359 -1277.862061	-36.393 -56.088 -91.001
weapon_frag	76.769676 2218.339355 -1277.830322	-36.877 -55.587 -91.763
weapon_frag	288.435455 847.760071 -1277.780273	-37.642 -54.756 -93.006
weapon_frag	286.837799 836.287659 -1277.882568	-36.079 -56.399 -90.514
weapon_frag	-32.957527 1718.942749 -253.909042	-35.674 -56.792 -89.898
weapon_frag	-36.611404 1696.242554 -253.933655	-35.299 -57.138 -89.335
weapon_frag	-62.789116 1728.692383 -253.901505	-35.789 -56.672 -90.072
weapon_frag	-75.194794 1712.750854 -253.920929	-35.492 -56.958 -89.625
weapon_frag	-88.969414 1735.530640 -253.843124	-36.681 -55.369 -91.453
weapon_frag	-853.698425 1444.258423 -253.753769	-38.045 -53.825 -93.680
weapon_frag	-703.216980 -743.507019 -221.870697	-36.260 -56.229 -90.794
weapon_frag	-694.026855 -762.439026 -221.881287	-36.098 -56.311 -90.544
weapon_frag	-1904.171509 -2034.134766 -253.915115	-37.304 -57.686 -90.198
weapon_frag	-1912.047729 -2035.682129 -253.968430	-36.954 -58.355 -89.059
weapon_frag	-1909.365112 -2053.887451 -253.912201	-37.323 -57.647 -90.261
weapon_frag	1249.428589 1628.494629 -1229.844727	-36.655 -49.355 -91.412
weapon_frag	1056.221802 2714.435547 -1235.788574	13.973 -26.365 -91.517
weapon_frag	3560.898438 2791.307617 -1277.898071	-35.843 -56.626 -90.154
weapon_frag	3040.585693 2890.936768 -1277.593018	36.629 -20.069 -93.235
weapon_frag	2616.198975 3227.343262 -1341.844116	-36.666 -55.820 -91.429
weapon_frag	2115.410400 3280.252686 -1529.906128	-35.718 -56.754 -89.965
weapon_frag	2093.374512 3298.683838 -1529.807251	-37.229 -55.221 -92.330
weapon_frag	2128.822266 3293.870605 -1529.875244	-36.190 -56.300 -90.686
weapon_frag	3389.018555 1536.605835 -1277.888184	-35.993 -56.480 -90.383
weapon_frag	3362.116943 1539.378540 -1277.868530	-36.293 -56.187 -90.845
weapon_frag	3372.912842 1546.920776 -1277.898071	-35.843 -56.626 -90.154
weapon_frag	4312.592285 -9.327633 -1253.790283	-37.488 -54.944 -92.753
weapon_frag	4313.436035 -40.601788 -1253.872803	-36.226 -56.272 -90.742
weapon_frag	4292.815918 -21.327351 -1253.836792	-36.777 -55.711 -91.604
weapon_frag	4300.279785 451.138855 -1253.885376	-36.035 -56.570 -90.448
weapon_frag	4314.704102 477.014923 -1253.776855	-37.693 -54.714 -93.091
weapon_frag	1882.386597 -460.669525 -1277.793457	-37.440 -54.980 -92.673
weapon_frag	1865.707520 -475.276184 -1277.864136	-36.360 -56.121 -90.950
weapon_frag	1888.908325 -491.792999 -1277.877808	-36.152 -56.327 -90.628
weapon_frag	-349.770935 -1922.551270 -1277.906372	-35.716 -56.746 -89.962
weapon_frag	-356.964325 -1932.645508 -1277.773193	-37.750 -54.631 -93.186
weapon_frag	-2043.985352 1434.944946 -1189.817993	-37.064 -55.399 -92.064
weapon_frag	-2040.131836 1428.484009 -1189.770386	-37.793 -54.592 -93.256
weapon_frag	-449.431213 -3140.123047 -255.919876	13.543 -36.798 -89.481
weapon_frag	-457.689880 -3116.867432 -959.798523	13.196 -37.299 -91.528
weapon_frag	1247.335449 1021.971436 -253.862015	-36.392 -56.095 -91.000
weapon_frag	1231.517456 1008.377319 -253.842239	-36.695 -55.792 -91.474
weapon_frag	1258.304443 1008.149109 -253.905670	-35.726 -54.281 -89.976
weapon_frag	1246.822144 1473.451050 -253.937103	-35.245 -54.913 -89.257
player_start	3966.659912 -35.420158 -1279.416260	-0.015 -0.000 0.024
player_start	3969.511475 514.642517 -1279.453735	-0.065 -0.000 0.065
player_start	3731.294678 539.014954 -1279.419678	-0.021 -0.000 0.026
player_start	3735.839111 -87.214729 -1279.417969	-0.018 -0.000 0.025
player_start	3965.148193 -631.762451 -1279.447632	-0.057 -0.000 0.057
player_start	3969.892090 -2086.494141 -1279.420288	-0.022 -0.000 0.026
player_start	3963.830811 -2622.434326 -1279.468262	-0.082 -0.000 0.082
player_start	3627.750000 -3132.342285 -1279.478271	-0.094 -0.000 0.095
player_start	2992.882813 -3145.528809 -1279.423828	-0.028 -0.000 0.030
player_start	1213.779297 -3141.347168 -1279.464355	-0.078 -0.000 0.078
player_start	500.356384 -3140.497559 -1279.440918	-0.049 -0.000 0.049
player_start	479.971954 -1967.739258 -1279.472534	-0.088 -0.000 0.088
player_start	-222.237747 -1969.067993 -1279.425781	-0.030 -0.000 0.032
player_start	-208.534470 -1688.839722 -1279.474731	-0.090 -0.000 0.090
player_start	483.154266 -1019.061218 -1279.443481	-0.052 -0.000 0.053
player_start	1015.857605 -937.956787 -1279.453735	-0.065 -0.000 0.065
player_start	1742.674805 -114.064690 -1279.460571	-0.073 -0.000 0.073
player_start	1678.989746 -392.716766 -1279.446899	-0.056 -0.000 0.057
player_start	1371.364014 -419.045166 -1279.446167	-0.056 -0.000 0.056
player_start	1827.600586 -1880.383179 -1279.467285	-0.081 -0.000 0.081
player_start	1816.251831 -1531.918579 -1279.446899	-0.056 -0.000 0.057
player_start	1423.947021 -1489.493652 -1279.433716	-0.040 -0.000 0.041
player_start	2166.993164 -313.128815 -1279.430298	-0.036 -0.000 0.037
player_start	2171.621338 358.926025 -1279.456177	-0.068 -0.000 0.068
player_start	2167.826904 -1614.333618 -1279.420532	-0.023 -0.000 0.026
player_start	2158.973633 -2254.606445 -1279.454468	-0.066 -0.000 0.066
player_start	2164.994629 1499.380371 -1279.464355	-0.078 -0.000 0.078
player_start	2400.290527 2112.157715 -1279.418823	-0.019 0.000 -0.026
player_start	3002.462402 2170.427979 -1279.430786	-0.037 -0.000 0.037
player_start	3795.366211 2181.502686 -1279.420532	0.024 0.000 0.025
player_start	3345.637939 1763.259644 -1279.428101	-0.033 -0.000 0.034
player_start	2899.091797 1772.181519 -1279.470337	-0.085 -0.000 0.085
player_start	3140.918213 1336.080322 -1279.458252	-0.092 -0.000 0.092
player_start	2878.573486 326.412720 -1279.447632	-0.057 -0.000 0.057
player_start	3435.757324 -1478.817871 -1279.459595	-0.072 -0.000 0.072
player_start	3452.140381 -1842.210938 -1279.442871	-0.051 -0.000 0.052
player_start	1251.256470 1844.093506 -1279.440918	-0.049 -0.000 0.049
player_start	1206.083130 2569.503906 -1279.443481	-0.052 -0.000 0.053
player_start	-95.347565 2681.964111 -1327.439209	-0.047 -0.000 0.048
player_start	-128.972153 2368.250000 -1327.440308	-0.048 -0.000 0.049
player_start	-135.216858 2070.910889 -1327.459717	-0.072 -0.000 0.072
player_start	488.382874 2097.072021 -1279.460571	0.073 0.000 0.073
player_start	787.995544 2594.982910 -1279.432251	-0.038 -0.000 0.039
player_start	397.215912 1122.527588 -1279.457886	-0.070 -0.000 0.070
player_start	885.257568 1133.057251 -1279.429443	-0.035 -0.000 0.036
player_start	624.637146 1327.819214 -1279.439209	-0.047 -0.000 0.047
player_start	-745.931030 1120.771606 -1191.450562	-0.061 -0.000 0.061
player_start	-388.283112 951.526978 -255.416138	-0.003 -0.000 0.035
player_start	-608.603210 943.737793 -255.451263	-0.062 -0.000 0.062
player_start	-725.382324 1025.301636 -255.474701	-0.090 -0.000 0.090
player_start	-753.417725 1211.745850 -255.428955	-0.033 -0.000 0.037
player_start	-626.379150 1338.931396 -255.456955	-0.069 -0.000 0.069
player_start	-397.621521 1341.936646 -255.457825	-0.070 -0.000 0.070
player_start	-264.907013 1209.841797 -255.456100	-0.068 -0.000 0.068
player_start	-267.153137 1054.909180 -255.466217	-0.080 -0.000 0.080
player_start	946.980957 1180.443970 -255.424545	-0.026 -0.000 0.033
player_start	959.054626 1106.317871 -255.463287	-0.076 -0.000 0.077
player_start	440.364746 1110.172607 -255.461411	-0.074 -0.000 0.074
player_start	-1252.034668 1116.423462 -255.465240	0.079 0.000 0.079
player_start	-513.746338 288.361267 -255.442154	-0.050 -0.000 0.051
player_start	-518.780273 -113.710976 -255.428955	-0.033 -0.000 0.037
player_start	-513.618225 -1110.669678 -255.449738	-0.060 -0.000 0.060
player_start	-515.143311 -1407.738281 -255.454437	-0.066 -0.000 0.066
player_start	-252.068924 -2160.190918 -255.472488	-0.088 -0.000 0.088
player_start	-230.305801 -2386.309326 -255.461411	-0.074 -0.000 0.074
player_start	-381.434540 -2039.339966 -255.463287	-0.076 -0.000 0.077
player_start	-645.839844 -2048.288330 -255.467224	-0.081 -0.000 0.081
player_start	-779.368164 -2157.552490 -255.431213	-0.037 -0.000 0.038
player_start	-774.488647 -2420.929443 -255.452042	-0.063 -0.000 0.063
player_start	-670.165466 -2533.576416 -255.423111	-0.026 -0.000 0.029
player_start	-342.559601 -2509.283936 -255.443436	-0.052 -0.000 0.053
player_start	-1696.576294 -2278.137695 -255.465347	0.006 0.000 0.006
player_start	-1529.570190 -2270.481934 -255.507477	-0.011 -0.000 0.011
player_start	-302.627441 -3127.659668 -255.441635	0.013 -0.026 -0.145
player_start	-570.659668 -3137.055176 -255.438431	0.026 -0.084 0.148
player_start	-195.456467 -3149.288574 -1279.437378	-0.045 -0.000 0.045
player_start	-346.279968 -3146.781250 -1279.438599	-0.046 -0.000 0.047
player_start	3304.452148 2874.467773 -1279.458740	-0.071 -0.000 0.071
player_start	3003.565918 3048.773926 -1279.440918	-0.049 -0.000 0.049
player_start	2273.580811 3754.424561 -1535.479370	-0.096 -0.000 0.096
player_start	2457.585205 3011.209229 -1535.435181	-0.042 -0.000 0.043
player_start	2152.949707 4598.138184 -1535.442871	0.052 0.000 0.052
player_start	2753.500732 3879.893799 -1535.438599	-0.046 -0.000 0.047
player_start	2171.536133 3180.106934 -1535.450562	-0.061 -0.000 0.061
