# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_temple_v1
# Exported by: Demonkush
setting:	replacespawns 1
weapon_mor_medkit	161.094955 -726.914307 24.426788	-1.841 2.065 0.092
weapon_mor_medkit	168.596558 -751.040161 24.444908	-1.485 2.038 0.093
weapon_mor_medkit	78.025078 -2281.735596 4.434435	-0.116 0.623 0.270
weapon_mor_medkit	1433.194092 -1846.104370 32.487717	-0.704 -0.281 0.051
weapon_mor_medkit	1205.855591 -1454.988647 0.481093	-0.860 -0.264 0.031
weapon_mor_medkit	666.300049 316.067291 256.477539	-0.943 -0.246 0.019
weapon_mor_medkit	678.838318 258.437134 256.486786	-0.726 -0.279 0.048
weapon_mor_medkit	-220.548203 -500.310211 234.484421	-0.781 -0.274 0.041
weapon_mor_medkit	274.559784 1426.530151 4.438628	-1.292 -1.512 0.338
weapon_mor_medkit	267.119202 1421.519043 4.502969	-0.344 -3.027 0.101
weapon_mor_medkit	849.699280 1428.897583 4.478926	-0.360 -1.732 -0.163
weapon_mor_medkit	844.478333 1421.546631 6.282208	-87.387 -10.027 17.934
weapon_mor_medkit	1152.539063 1858.319092 32.490974	-0.627 -0.284 0.061
weapon_mor_medkit	864.888611 387.659149 4.428002	-0.790 -0.211 -0.461
weapon_mor_medkit	1191.386841 591.044312 -179.517029	-0.815 -0.269 0.036
weapon_mor_medkit	141.152420 -1276.894531 8.502871	-0.347 -0.692 0.098
weapon_mor_medkit	-1170.432861 -1855.505737 32.490791	-0.631 -0.284 0.061
weapon_mor_medkit	10.844171 1839.126587 10.478662	-0.917 -0.256 0.023
weapon_mor_medkit	2598.299805 -26.612253 48.490421	-0.640 -0.284 0.060
mor_random_pistol	-161.663116 1867.430786 8.970294	1.734 -19.211 -86.259
mor_random_pistol	-144.289810 1887.630249 8.970131	1.608 -19.248 -86.478
mor_random_pistol	-130.583847 1868.188599 8.970564	1.953 -19.140 -85.877
mor_random_pistol	-2449.383057 -78.119911 0.930615	2.253 -18.502 -84.915
mor_random_pistol	-2488.442139 -71.922279 0.835816	2.216 -18.398 -83.943
mor_random_pistol	-2475.396973 -52.795963 0.827389	2.213 -18.357 -83.856
mor_random_pistol	-92.523117 -2078.481934 32.975979	2.514 -18.572 -85.306
mor_random_pistol	-79.131760 -2102.273438 32.854782	2.224 -18.471 -84.137
mor_random_pistol	-87.541252 -2118.178223 32.875511	2.232 -18.490 -84.350
mor_random_pistol	-78.006584 -2157.998047 32.825199	2.212 -18.358 -83.834
mor_random_pistol	-81.339935 -2193.836914 32.970776	2.077 -18.786 -85.667
mor_random_pistol	1247.708984 -1870.954712 32.856525	2.224 -18.472 -84.155
mor_random_pistol	1286.761597 -1882.474487 32.856525	2.224 -18.472 -84.155
mor_random_pistol	1294.727783 -1861.518555 32.853012	2.223 -18.473 -84.119
mor_random_pistol	1332.635864 -1883.837891 32.872581	2.230 -18.491 -84.320
mor_random_pistol	381.256073 640.949829 256.869568	2.229 -18.490 -84.289
mor_random_pistol	441.579346 657.978271 256.841797	2.219 -18.436 -84.004
mor_random_pistol	448.594452 641.915649 256.849396	2.221 -18.466 -84.082
mor_random_pistol	-669.143372 -570.190247 256.843750	2.219 -18.440 -84.024
mor_random_pistol	-695.095276 -548.318848 256.845642	2.220 -18.437 -84.044
mor_random_pistol	-666.166199 -528.301147 256.835114	2.145 -21.562 -84.013
mor_random_pistol	1191.384766 1854.075928 32.822979	2.211 -18.361 -83.811
mor_random_pistol	1226.890503 1886.508057 32.858238	2.225 -18.487 -84.173
mor_random_pistol	1241.304077 1864.079834 32.874058	2.231 -18.489 -84.335
mor_random_pistol	-1363.738525 -1868.486938 32.893612	2.701 -22.102 -84.418
mor_random_pistol	-1311.115234 -1879.958862 32.829540	2.214 -18.387 -83.878
mor_random_pistol	-1297.637573 -1856.924438 32.854782	2.224 -18.471 -84.137
mor_random_pistol	-226.983780 1591.262329 48.854786	2.224 -18.471 -84.137
mor_random_pistol	2479.039307 -66.752983 0.887650	2.236 -18.491 -84.474
mor_random_pistol	2450.628662 -87.975426 0.859934	2.226 -18.489 -84.190
mor_random_pistol	2436.035889 -70.563339 0.847538	2.221 -18.438 -84.063
mor_random_pistol	610.845642 418.343323 0.874053	2.231 -18.489 -84.335
mor_random_pistol	578.027588 439.175659 0.849389	2.221 -18.466 -84.082
mor_random_pistol	610.887573 456.145874 0.820720	2.210 -18.356 -83.788
mor_random_pistol	-1025.300415 338.984619 0.820725	2.210 -18.356 -83.788
mor_random_pistol	-1285.056030 -168.801346 8.853013	2.223 -18.473 -84.119
mor_random_smg	-103.417732 1867.532837 8.788408	0.264 -4.340 84.203
mor_random_smg	-2490.904297 1.643489 1.094473	0.275 6.177 -87.234
mor_random_smg	-817.070496 -820.257324 1.095818	0.271 6.162 -87.277
mor_random_smg	-612.351746 -286.218536 1.094555	0.272 6.177 -87.230
mor_random_smg	-84.290939 -1914.337158 33.096336	0.208 4.917 -87.152
mor_random_smg	-84.702278 -1978.980103 33.096336	0.208 1.051 -87.152
mor_random_smg	-85.942528 -2010.334961 32.940281	0.585 -6.964 -86.337
mor_random_smg	1178.988281 -1881.453491 33.094296	0.281 6.176 -87.242
mor_random_smg	289.490936 650.587280 257.094391	0.278 6.176 -87.238
mor_random_smg	682.088135 518.669373 257.094177	0.286 6.175 -87.247
mor_random_smg	-686.499207 -477.319092 257.093262	0.318 6.183 -87.287
mor_random_smg	-509.153625 -652.404175 257.093811	0.298 6.174 -87.263
mor_random_smg	1421.503296 1866.264404 33.093853	0.297 6.174 -87.261
mor_random_smg	-1259.752075 -1867.690796 33.059490	0.155 6.372 -87.072
mor_random_smg	-287.587036 742.024902 231.483566	-7.531 0.812 -1.540
mor_random_smg	-447.755798 1812.351563 0.989199	1.195 6.202 -86.458
mor_random_smg	-275.139587 -66.097412 11.094033	0.290 6.175 -87.253
mor_random_smg	441.605652 265.686859 23.440018	-7.314 0.724 -1.991
mor_random_smg	-410.357727 324.149628 1.092940	0.330 6.191 -87.302
mor_random_smg	447.584778 -267.814484 1.094938	0.258 6.168 -87.214
mor_random_smg	1685.652466 195.834427 1.093574	0.307 6.174 -87.273
mor_random_smg	1304.299561 6.960394 1.094295	0.281 6.176 -87.242
mor_random_smg	-440.519989 -306.114594 36.593376	0.314 0.362 -87.282
mor_random_smg	-1023.266907 1359.466919 1.094168	0.286 6.175 -87.247
mor_random_smg	493.354614 446.545746 225.093613	0.305 6.174 -87.272
item_ammo_revolver_mor	-1284.271362 1880.353760 32.347614	-0.132 -0.019 -0.040
item_ammo_revolver_mor	-1261.783936 1881.114136 32.368805	-0.114 -0.020 -0.034
item_ammo_revolver_mor	-1239.296753 1881.874512 32.385323	-0.099 -0.020 -0.030
item_ammo_revolver_mor	-2096.639893 2.501697 -7.619935	-0.104 -0.020 -0.031
item_ammo_revolver_mor	-2113.934082 5.312292 -7.639289	-0.121 -0.019 -0.036
item_ammo_revolver_mor	-2172.350830 136.572510 0.322965	-0.154 -0.018 -0.046
item_ammo_revolver_mor	-443.758636 -712.241882 -31.593058	-0.080 -0.020 -0.024
item_ammo_revolver_mor	-471.011200 -709.156128 -31.654692	-0.134 -0.019 -0.041
item_ammo_revolver_mor	72.831902 -2187.949951 32.338196	-0.140 -0.019 -0.042
item_ammo_revolver_mor	82.605194 -2190.215088 32.408318	-0.079 -0.020 -0.024
item_ammo_revolver_mor	73.158730 -2139.521973 32.320290	-0.156 -0.017 -0.047
item_ammo_revolver_mor	86.952576 -2140.727539 32.364819	-0.117 -0.019 -0.035
item_ammo_revolver_mor	74.490341 -2076.528076 32.388699	-0.096 -0.020 -0.029
item_ammo_revolver_mor	82.532066 -2076.950684 32.366829	-0.115 -0.019 -0.035
item_ammo_revolver_mor	1149.259521 -1854.024170 32.404129	-0.083 -0.020 -0.025
item_ammo_revolver_mor	1121.758301 -1848.496460 32.370052	-0.073 0.008 -0.013
item_ammo_revolver_mor	834.299255 -835.775024 10.393576	-0.092 -0.020 -0.028
item_ammo_revolver_mor	814.555176 -836.336060 10.401226	-0.085 -0.020 -0.026
item_ammo_revolver_mor	279.221741 -714.615662 232.317566	-0.158 -0.017 -0.048
item_ammo_revolver_mor	295.920532 -715.592041 232.408310	-0.079 -0.020 -0.024
item_ammo_revolver_mor	284.152679 -688.161804 232.419800	-0.069 -0.020 -0.021
item_ammo_revolver_mor	690.073730 556.662598 256.438599	-0.053 -0.020 -0.016
item_ammo_revolver_mor	666.534851 566.350098 256.385315	-0.099 -0.020 -0.030
item_ammo_revolver_mor	625.652954 655.047729 256.380066	-0.104 -0.020 -0.031
item_ammo_revolver_mor	609.053162 632.190247 256.382843	0.033 -0.029 -0.002
item_ammo_revolver_mor	-439.697845 -659.327637 256.347626	-0.132 -0.019 -0.040
item_ammo_revolver_mor	-456.800385 -656.583557 256.354309	-0.126 -0.019 -0.038
item_ammo_revolver_mor	-705.119568 395.024414 0.385324	-0.099 -0.020 -0.030
item_ammo_revolver_mor	-726.174133 393.106537 0.381845	-0.102 -0.020 -0.031
item_ammo_revolver_mor	6.193110 2117.673340 0.498690	0.000 25.406 0.000
item_ammo_revolver_mor	115.556755 2167.984619 3.345393	89.084 20.910 -178.507
item_ammo_revolver_mor	267.603973 447.973267 8.325598	-0.151 -0.018 -0.046
item_ammo_revolver_mor	289.248749 443.522949 8.342976	-0.136 -0.019 -0.041
item_ammo_revolver_mor	1676.243408 -192.897537 0.404128	-0.083 -0.020 -0.025
item_ammo_revolver_mor	1693.586060 -195.504730 0.427731	-0.062 -0.020 -0.019
item_ammo_revolver_mor	2074.560791 15.816277 0.444632	-0.047 -0.020 -0.014
item_ammo_revolver_mor	2099.798584 13.547029 0.364819	-0.117 -0.019 -0.035
item_ammo_revolver_mor	738.694214 -112.985161 0.362781	-0.119 -0.019 -0.036
item_ammo_revolver_mor	-486.268341 -423.965240 224.388702	-0.096 -0.020 -0.029
weapon_frag	-168.531006 -337.041992 2.000000	0.000 0.000 0.000
weapon_frag	-166.740005 295.437012 2.000000	0.000 0.000 0.000
weapon_frag	-1254.198853 1401.535645 -13.813407	-37.812 -48.503 -92.384
weapon_frag	-1224.636353 1431.763916 -14.048257	-35.922 -51.437 -87.287
weapon_frag	-1245.807617 1424.561035 -13.843286	-37.579 -48.915 -91.709
weapon_frag	171.192917 1290.111450 10.112587	-36.004 -56.482 -90.401
weapon_frag	140.643021 1273.445679 10.362835	-39.985 -155.187 97.491
weapon_frag	-1696.007813 -179.115936 2.101781	-35.839 -56.640 -90.149
weapon_frag	-1728.525269 -180.939941 2.088093	-35.630 -56.832 -89.832
weapon_frag	-1715.792114 -166.949478 2.115086	-36.043 -56.445 -90.459
weapon_frag	-2299.301025 150.852768 2.133783	-36.328 -56.163 -90.900
weapon_frag	1594.441895 -1734.135010 2.166445	-36.827 -55.651 -91.685
weapon_frag	1598.098267 -1785.993896 2.181959	-37.064 -55.399 -92.064
weapon_frag	1574.507202 -1778.497681 2.195057	-37.264 -55.183 -92.387
weapon_frag	854.731384 -857.275513 130.148285	-36.550 -55.936 -91.246
weapon_frag	844.844543 -839.635742 130.146301	-36.520 -55.968 -91.199
weapon_frag	833.172913 -825.624695 130.146301	-36.520 -55.968 -91.199
weapon_frag	824.907349 -842.463745 130.164749	-36.801 -55.677 -91.643
weapon_frag	-745.477722 852.556091 6.117548	-36.080 -56.407 -90.517
weapon_frag	-745.408813 847.643799 6.138089	-36.394 -56.096 -91.003
weapon_frag	-735.986938 850.889404 6.158050	13.294 -40.941 -90.799
weapon_frag	167.577927 819.236572 26.119011	-37.283 -49.421 -90.869
weapon_frag	178.018784 787.818848 26.222713	-41.626 -40.251 -94.516
weapon_frag	156.643402 785.450562 25.914228	-35.609 -51.797 -86.513
weapon_frag	853.123718 1237.489014 6.316882	12.631 -51.380 -93.551
weapon_frag	853.645630 1232.104858 7.241786	33.709 -58.832 -110.324
weapon_frag	850.774902 1227.903564 5.166127	26.908 -37.609 -54.581
weapon_frag	842.931824 1229.013306 6.255083	13.525 -23.396 -92.634
weapon_frag	842.799683 1236.398438 6.460492	14.875 93.411 -96.542
weapon_frag	845.745361 1238.561768 4.622072	18.132 1.561 -37.330
weapon_frag	1389.011841 1881.864746 34.168118	-36.853 -55.623 -91.725
weapon_frag	-1487.530518 -1860.702881 34.131561	-36.294 -56.195 -90.848
weapon_frag	-1473.358154 -1883.883179 34.164757	-36.802 -55.678 -91.644
weapon_frag	-1460.056396 -1858.750488 34.106720	-35.915 -56.677 -90.264
weapon_frag	-158.529404 1622.314941 12.110046	-35.966 -56.521 -90.341
weapon_frag	-176.362122 1596.887817 12.181981	-37.065 -55.402 -92.064
weapon_frag	-184.966339 1617.240479 12.091008	-35.675 -56.796 -89.899
weapon_frag	179.055206 -215.373520 146.096161	-35.753 -56.720 -90.018
weapon_frag	166.327866 -233.149475 146.148285	-36.550 -55.937 -91.246
weapon_frag	151.698639 -215.807556 146.119553	-36.111 -56.376 -90.564
weapon_frag	-2569.572754 -6.083323 50.102131	-35.845 -56.635 -90.157
weapon_frag	-2596.455078 7.623258 50.157738	-36.694 -55.790 -91.474
player_start	1720.836182 98.527679 1.537627	-0.075 -0.000 0.075
player_start	1756.292480 -61.349346 1.529636	-0.085 0.000 0.085
player_start	1928.482788 -2.315735 1.562043	-0.046 0.000 0.046
player_start	2261.972412 1.727456 1.546348	-0.065 -0.000 0.065
player_start	-173.043930 1749.409424 1.563168	-0.044 -0.000 0.045
player_start	124.808998 1733.230591 1.541274	-0.071 0.000 0.071
player_start	258.209900 2097.684082 1.536680	-0.077 -0.000 0.077
player_start	-287.848450 2100.739014 1.532746	-0.081 0.000 0.081
player_start	-1776.984131 13.254250 -6.461441	-0.074 -0.000 0.074
player_start	-2348.475830 -2.606224 -6.421784	-0.026 -0.000 0.026
player_start	-1712.580444 -112.395020 1.531490	-0.211 -0.041 -0.093
player_start	-1672.005615 89.548241 1.566077	-0.148 -0.101 -0.041
player_start	-203.764725 -1878.077026 1.563717	-0.044 0.000 0.044
player_start	-205.785233 -2207.996826 1.533752	-0.080 -0.000 0.080
player_start	234.150818 -2192.082520 1.576522	-0.028 0.000 0.028
player_start	217.014481 -1915.053955 1.536680	-0.077 -0.000 0.077
player_start	7.096332 -788.154053 1.547151	-0.064 0.000 0.064
player_start	-759.653442 16.576893 1.543017	-0.069 -0.000 0.069
player_start	11.149979 705.527222 1.577215	-0.027 -0.000 0.028
player_start	754.819214 8.059137 1.543017	-0.069 -0.000 0.069
player_start	697.837097 -748.332092 1.543018	-0.069 -0.000 0.069
player_start	-789.875305 733.599060 1.555214	-0.054 0.000 0.054
player_start	-359.152771 1027.341553 1.550239	-0.060 0.000 0.060
player_start	841.555115 1029.690308 1.541274	-0.071 0.000 0.071
player_start	1022.319092 -300.832947 1.584086	-0.019 0.000 0.019
player_start	1019.148804 -809.977539 1.557829	-0.051 -0.000 0.051
player_start	-339.395020 -1020.052063 1.528568	-0.086 0.000 0.086
player_start	-824.166382 -1022.160645 1.565834	-0.041 -0.000 0.041
player_start	-1645.111206 -1457.585693 1.536680	-0.077 -0.000 0.077
player_start	-1639.560059 1367.148926 1.533751	-0.080 -0.000 0.080
player_start	1207.862061 1617.895630 1.543016	-0.069 -0.000 0.069
player_start	1623.947021 1133.546631 1.550238	-0.060 0.000 0.060
player_start	382.716400 1024.539307 1.548718	-0.062 0.000 0.062
player_start	-1442.866455 1028.852051 1.527483	-0.088 -0.000 0.088
player_start	-1026.197998 213.439804 1.534743	-0.079 -0.000 0.079
player_start	-1310.166138 -1619.189331 1.552435	-0.057 0.000 0.057
player_start	767.436096 -1029.216431 1.541274	-0.071 0.000 0.071
player_start	1019.356323 1325.793823 1.549483	-0.061 -0.000 0.061
player_start	417.911041 397.781342 225.533752	-0.080 -0.000 0.080
player_start	-560.250854 -296.772888 225.529633	-0.085 0.000 0.085
player_start	-356.113251 -507.168915 225.521805	-0.095 0.000 0.095
player_start	-8.358007 -1270.281494 1.543017	-0.069 -0.000 0.069
player_start	1027.789917 -1344.579102 1.525264	-0.090 0.000 0.090
player_start	-1333.703247 1650.301758 1.534743	-0.079 -0.000 0.079
player_start	-1313.088745 13.644780 1.553147	-0.057 0.000 0.057
player_start	-1017.318237 -1360.055054 1.548717	-0.062 0.000 0.062
player_start	114.164276 -359.484528 1.550238	-0.060 0.000 0.060
player_start	316.915894 -44.730297 1.526382	-0.089 0.000 0.089
player_start	90.613312 300.379974 1.560292	-0.048 -0.000 0.048
player_start	-337.890137 220.209564 1.537627	-0.075 -0.000 0.075
player_start	-376.499023 -141.499252 1.566343	-0.041 -0.000 0.041
player_start	-201.759644 -388.017548 1.547916	0.063 -0.000 0.063
player_start	-133.637650 -287.834229 1.539450	0.073 0.000 0.073
weapon_mor_usp	-1413.205933 1865.693359 33.002899	0.641 -34.395 -90.690
weapon_mor_usp	-774.908081 169.422791 24.982668	0.465 -34.679 -90.818
