# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_facility_b2_re
# Exported by: Demonkush ( ͡° ͜ʖ ͡°)
setting:	replacespawns 1
mor_random_pistol	-994.550232 -1988.908325 -255.029480	1.917 -18.794 -85.940
mor_random_pistol	-969.548096 -1988.021118 -255.029205	2.157 -18.669 -85.523
mor_random_pistol	-288.478394 -2593.680664 -255.029190	2.169 -18.665 -85.501
mor_random_pistol	-744.625610 1455.906006 -255.029785	1.663 -18.654 -86.382
mor_random_pistol	1023.927979 1490.751099 -255.029373	2.008 -18.733 -85.781
mor_random_pistol	1054.159180 1467.362793 -255.029282	2.082 -18.692 -85.653
mor_random_pistol	351.743805 1228.433472 -255.029434	1.947 -18.775 -85.887
mor_random_pistol	-1770.114258 1512.975342 -631.029419	1.947 -18.776 -85.887
mor_random_pistol	-616.727844 1951.422363 -223.013428	2.686 -17.331 -85.878
mor_random_pistol	1493.193359 -165.802231 -1247.029297	2.038 -18.713 -85.729
mor_random_pistol	1462.111572 -319.753937 -1247.029419	1.952 -18.760 -85.879
mor_random_pistol	1439.285767 -315.907440 -1247.029419	1.922 -18.795 -85.931
mor_random_pistol	1466.638672 -347.144348 -1247.029297	2.079 -18.698 -85.658
mor_random_pistol	1434.229370 -1212.366577 -1279.032471	2.723 -20.623 -85.409
mor_random_pistol	1876.195313 -1376.935913 -1279.146973	2.223 -18.473 -84.119
mor_random_pistol	-313.097046 -1877.091675 -1230.713501	1.806 -20.667 -86.134
mor_random_pistol	-222.931564 -3071.275879 -1279.154419	2.220 -18.437 -84.044
mor_random_pistol	2004.134644 -3048.732666 -1279.125488	1.239 -21.715 -84.740
mor_random_pistol	3535.850342 -1399.770630 -1279.029419	2.045 -18.713 -85.717
mor_random_pistol	-326.497040 -2247.010742 -1279.101807	2.240 -18.493 -84.583
mor_random_pistol	3574.215088 -558.966980 -1279.087891	2.245 -18.496 -84.725
mor_random_smg	-599.669495 -3232.409180 -254.906830	0.321 6.182 -87.291
mor_random_smg	3559.557373 338.440033 -1254.907104	0.333 6.554 -87.306
mor_random_smg	3572.243164 591.238525 -1254.905762	0.283 6.553 -87.244
mor_random_smg	3981.641113 1127.289917 -1278.905762	0.281 6.176 -87.242
mor_random_smg	2481.354980 1817.637939 -1278.905762	0.283 6.175 -87.245
mor_random_smg	2173.609863 -480.808990 -1278.887573	0.059 2.505 -87.426
mor_random_smg	808.618958 -3146.827148 -1278.977051	0.216 6.220 -86.808
mor_random_smg	1077.014648 -949.759888 -1279.040894	0.284 6.113 -86.465
mor_random_smg	1533.353394 -357.422821 -1246.906860	0.322 6.549 -87.293
mor_random_smg	1467.916748 -195.079071 -1246.905518	0.274 6.546 -87.232
mor_random_smg	1876.958862 -168.168915 -1278.904785	0.246 6.161 -87.198
mor_random_smg	2386.130859 472.864441 -1278.907104	0.330 6.549 -87.301
mor_random_smg	1948.540894 1220.924194 -1278.906616	0.313 6.550 -87.280
mor_random_smg	402.747589 1376.389038 -1278.905396	0.268 6.544 -87.225
mor_random_smg	-820.587158 1030.880005 -1190.903687	0.208 2.798 -87.152
mor_random_smg	-157.733551 1396.566895 -254.905762	0.283 6.553 -87.244
mor_random_smg	-509.723083 1942.897339 -222.904510	0.238 6.527 -87.189
mor_random_smg	-334.654755 1825.918579 -254.905960	0.290 6.553 -87.253
mor_random_smg	-228.130783 811.557922 -254.906967	0.326 6.549 -87.297
mor_random_smg	951.002869 1469.600098 -254.906418	0.306 6.551 -87.273
mor_random_smg	-420.257690 45.310734 -254.907013	0.328 6.549 -87.299
mor_random_smg	-1932.555420 -2294.110352 -255.291702	0.018 -8.477 83.175
mor_random_smg	-611.385681 -3198.192871 -638.906189	0.297 6.174 -87.261
mor_random_smg	-317.650177 -1483.283813 -1278.906616	0.313 6.175 -87.281
mor_random_smg	1641.225220 -1630.836182 -1278.905518	0.271 6.177 -87.229
mor_random_smg	-68.719215 -2253.346191 -254.904160	0.226 0.748 -87.174
item_ammo_revolver_mor	1227.902344 -1346.146851 -1279.591797	-0.079 -0.020 -0.024
item_ammo_revolver_mor	1451.166382 -291.571625 -1247.632935	0.026 0.031 0.004
item_ammo_revolver_mor	1586.519409 -172.157730 -1247.560547	-0.052 -0.020 -0.016
item_ammo_revolver_mor	483.253754 -1685.813599 -1279.654785	-0.134 -0.019 -0.040
item_ammo_revolver_mor	-348.825775 -1708.404053 -1279.598877	-0.085 -0.020 -0.026
item_ammo_revolver_mor	-110.458771 -1447.577271 -1279.586426	-0.074 -0.020 -0.022
item_ammo_revolver_mor	2273.643799 -2929.875244 -1279.637329	-0.119 -0.019 -0.036
item_ammo_revolver_mor	4065.978271 -3062.291260 -1279.627441	-0.110 -0.019 -0.033
item_ammo_revolver_mor	3547.438232 -44.285309 -1255.629272	-0.112 -0.019 -0.034
item_ammo_revolver_mor	3570.403564 -44.930622 -1255.614624	-0.099 -0.020 -0.030
item_ammo_revolver_mor	3560.226318 140.667435 -1255.652344	-0.132 -0.019 -0.040
item_ammo_revolver_mor	3556.211182 243.005142 -1255.654663	-0.134 -0.019 -0.041
item_ammo_revolver_mor	3908.024658 2273.695313 -1279.587769	-0.075 -0.020 -0.023
item_ammo_revolver_mor	2073.531738 524.596924 -1279.643555	-0.124 -0.019 -0.038
item_ammo_revolver_mor	975.556213 1213.659302 -1279.591797	-0.079 -0.020 -0.024
item_ammo_revolver_mor	45.316002 1211.403809 -1279.619995	-0.104 -0.020 -0.031
item_ammo_revolver_mor	-1333.254272 1221.330322 -1191.585083	-0.073 -0.020 -0.022
item_ammo_revolver_mor	-1297.158936 1014.720154 -255.621735	-0.105 -0.020 -0.032
item_ammo_revolver_mor	-610.098938 2008.387329 -223.594452	-0.081 -0.020 -0.025
item_ammo_revolver_mor	-559.900024 1956.399780 -223.621750	-0.105 -0.020 -0.032
item_ammo_revolver_mor	-327.906219 885.111084 -255.639297	-0.121 -0.019 -0.036
item_ammo_revolver_mor	-976.200623 813.023743 -255.575562	-0.065 -0.020 -0.020
item_ammo_revolver_mor	-415.787964 -404.712219 -223.562729	0.169 0.578 0.088
item_ammo_revolver_mor	-157.992828 -2547.468994 -255.612976	-0.098 -0.020 -0.030
item_ammo_revolver_mor	-622.641113 -3004.938721 -255.542496	-0.036 -0.020 -0.011
item_ammo_revolver_mor	-1753.947754 -2034.401489 -255.671814	-0.149 -0.018 -0.045
item_ammo_revolver_mor	-13.000356 -2123.025635 -255.639297	-0.121 -0.019 -0.036
item_ammo_revolver_mor	519.005554 858.159607 -1279.600342	-0.086 -0.020 -0.026
item_ammo_revolver_mor	1736.352661 -558.171021 -1279.580200	-0.069 -0.020 -0.021
item_ammo_revolver_mor	1643.805054 -1779.884888 -1279.661865	-0.140 -0.019 -0.042
item_ammo_revolver_mor	116.478523 -1880.086670 -1279.643555	-0.124 -0.019 -0.038
item_ammo_revolver_mor	1458.049438 -3234.330078 -1279.629272	-0.112 -0.020 -0.034
item_ammo_revolver_mor	3872.072998 162.257080 -1279.587769	-0.075 -0.020 -0.023
item_ammo_revolver_mor	3303.016602 -1942.383545 -1279.570190	-0.060 -0.020 -0.018
item_ammo_revolver_mor	-619.793030 -1480.705444 -255.606430	-0.092 -0.020 -0.028
item_ammo_revolver_mor	3577.081055 -961.759460 -1279.575562	-0.065 -0.020 -0.020
item_ammo_revolver_mor	2325.466553 -678.017334 -1279.647949	-0.128 -0.019 -0.039
item_ammo_revolver_mor	-623.467712 1036.663696 -255.569122	-0.059 -0.020 -0.018
item_ammo_revolver_mor	-991.952454 1427.080444 -255.597321	-0.084 -0.020 -0.025
item_ammo_revolver_mor	1129.455688 1255.614258 -255.594452	-0.081 -0.020 -0.025
item_ammo_revolver_mor	616.820007 1146.653564 -1279.657104	-0.136 -0.019 -0.041
weapon_frag	2192.350098 687.755981 -1278.000000	0.000 0.000 0.000
weapon_frag	-620.484863 -3116.381348 -1277.832886	-38.159 -50.769 -92.097
weapon_frag	-618.694885 -3093.294434 -1277.868652	-36.292 -49.270 -90.843
weapon_frag	-604.749390 -3095.509277 -1277.854248	-36.513 -49.467 -91.188
weapon_frag	-99.951874 2013.975708 -253.841690	-36.703 -49.289 -91.488
weapon_frag	-90.959846 2026.372803 -253.838135	-36.757 -49.234 -91.574
weapon_frag	-104.470734 2030.371216 -253.869949	-36.271 -49.711 -90.812
weapon_frag	-1617.213623 1455.796387 -1038.135376	-37.916 -76.826 -86.039
weapon_frag	-1608.248535 1463.656982 -1037.852661	-36.536 -49.453 -91.224
weapon_frag	-1604.588989 1455.350220 -1038.349487	11.969 -28.737 -80.281
weapon_frag	1312.354492 634.914856 -1278.944336	26.273 -23.066 -55.006
weapon_frag	738.406982 583.833008 -1277.883057	-36.072 -49.886 -90.504
weapon_frag	-196.949356 -2554.567871 -157.808792	-37.206 -55.243 -92.292
weapon_frag	-202.701050 -2545.896484 -157.695770	37.809 -37.200 -90.003
weapon_frag	-188.572296 -2540.910400 -157.787125	-37.744 -55.510 -92.898
weapon_frag	-452.729553 -635.020264 -45.884377	-36.051 -49.922 -90.472
weapon_frag	-464.606903 -637.920044 -45.782578	-37.606 -48.334 -92.946
weapon_frag	-451.862671 -640.815613 -45.803562	-37.285 -48.684 -92.421
weapon_frag	-198.381317 852.812134 -157.880753	-37.697 -54.813 -91.534
weapon_frag	-201.408310 851.052490 -156.949036	-33.154 4.760 -111.740
weapon_frag	-193.134644 845.659119 -157.801178	-37.322 -55.118 -92.481
weapon_frag	-267.078827 -3252.400391 -1117.985962	-32.446 -6.449 -89.155
weapon_frag	-1910.884033 -2034.253174 -253.896988	-38.484 -57.083 -90.895
weapon_frag	-1900.423584 -2036.075195 -254.145996	-35.298 -60.021 -85.323
weapon_frag	-1905.431641 -2041.528931 -253.918060	-37.285 -57.723 -90.134
player_start	-602.363464 930.637512 -255.428833	-0.028 -0.000 0.028
player_start	-431.190186 927.992065 -255.457581	-0.056 -0.000 0.056
player_start	-697.979370 1204.946045 -255.486496	-0.085 -0.000 0.085
player_start	-368.215515 1203.253784 -255.475510	-0.074 -0.000 0.074
player_start	-412.940399 1396.575073 -255.441971	-0.041 -0.000 0.041
player_start	-633.123474 1323.313477 -255.475510	-0.074 -0.000 0.074
player_start	-764.656250 1055.259888 -255.431549	-0.031 -0.000 0.031
player_start	-225.722412 1042.085938 -255.476669	-0.075 -0.000 0.075
player_start	-224.549698 1201.464966 -255.462082	-0.061 -0.000 0.061
player_start	-1245.477783 1133.454956 -255.455048	0.054 0.000 0.054
player_start	-513.892273 176.466934 -255.475510	-0.074 -0.000 0.074
player_start	-509.055267 472.922668 -255.463013	-0.062 -0.000 0.062
player_start	-503.574951 -1660.659058 -255.474380	-0.073 -0.000 0.073
player_start	-506.674194 -1422.256226 -255.470032	-0.068 -0.000 0.068
player_start	-367.735992 -2369.517578 -255.455872	-0.055 -0.000 0.055
player_start	-335.175934 -2219.513184 -255.456177	-0.054 -0.000 0.054
player_start	-227.435150 -2341.093994 -255.448792	-0.048 -0.000 0.048
player_start	-203.479538 -2187.244629 -255.462082	-0.061 -0.000 0.061
player_start	-371.003326 -2136.602783 -255.455872	-0.055 -0.000 0.055
player_start	-419.484314 -2009.393921 -255.471100	-0.069 -0.000 0.069
player_start	-606.202271 -1974.249390 -255.453400	-0.052 -0.000 0.052
player_start	-648.434937 -2121.791504 -255.468979	-0.067 -0.000 0.067
player_start	-761.494141 -2162.850342 -255.446686	-0.045 -0.000 0.045
player_start	-786.699219 -2373.094727 -255.449524	-0.048 -0.000 0.048
player_start	-647.339600 -2380.759277 -255.465927	-0.064 -0.000 0.064
player_start	-614.295105 -2513.292969 -255.455978	-0.054 -0.000 0.054
player_start	-397.325897 -2509.593506 -255.471100	-0.069 -0.000 0.069
player_start	-502.467834 -2926.793457 -255.466934	-0.065 -0.000 0.065
player_start	-1418.877319 -2267.139404 -255.495331	-0.154 -0.021 0.044
player_start	-1326.008179 -2285.193359 -255.468979	-0.067 -0.000 0.067
player_start	-1726.963501 -2267.941162 -255.471527	0.007 0.000 0.007
player_start	-1587.281128 -2273.056396 -255.514160	-0.011 -0.000 0.011
player_start	1016.516418 1374.983765 -255.475510	-0.074 -0.000 0.074
player_start	1018.881409 1246.501831 -255.458450	-0.057 -0.000 0.057
player_start	997.015015 1108.817749 -255.473267	-0.072 -0.000 0.072
player_start	939.092346 1179.332886 -255.441345	-0.040 -0.000 0.040
player_start	756.759888 1126.432983 -255.477829	-0.076 -0.000 0.076
player_start	495.616882 -974.503296 -1279.461182	-0.060 -0.000 0.060
player_start	459.285248 -1186.670654 -1279.438354	-0.037 -0.000 0.037
player_start	469.663055 -1433.849609 -1279.448853	-0.047 -0.000 0.048
player_start	480.146301 -1817.550049 -1279.477905	-0.076 -0.000 0.076
player_start	480.391693 -2114.130371 -1279.485229	-0.083 -0.000 0.083
player_start	-228.067337 -2001.998779 -1279.454468	-0.066 -0.000 0.066
player_start	-157.126144 -1706.704712 -1279.466309	-0.080 -0.000 0.080
player_start	1292.447998 -256.383209 -1279.474731	-0.090 -0.000 0.090
player_start	1518.407104 -482.172760 -1279.478271	-0.095 -0.000 0.094
player_start	1770.956177 -378.268616 -1279.457886	-0.070 -0.000 0.070
player_start	1744.835205 -22.040491 -1279.456177	-0.068 -0.000 0.068
player_start	1532.963135 -1471.816650 -1279.470459	-0.085 -0.000 0.085
player_start	1771.013062 -1745.062500 -1279.457886	0.070 0.000 0.070
player_start	1748.903931 -949.182373 -1279.435059	-0.034 -0.000 0.034
player_start	1248.688721 -932.313232 -1279.463135	-0.062 -0.000 0.062
player_start	889.721619 -941.113281 -1279.481445	-0.080 -0.000 0.080
player_start	2168.910889 -655.829590 -1279.430298	-0.037 0.000 0.036
player_start	2183.941650 -55.782383 -1279.413574	-0.023 0.000 0.010
player_start	2184.947998 525.981934 -1279.459595	-0.072 -0.000 0.072
player_start	2182.571533 1119.909058 -1279.429932	-0.036 0.000 0.036
player_start	2185.070557 1673.597168 -1279.465332	0.079 0.000 0.079
player_start	2752.449463 1998.994263 -1279.443604	-0.052 -0.000 0.052
player_start	3199.889404 2212.150635 -1279.448364	-0.058 -0.000 0.058
player_start	3700.769775 2196.172852 -1279.460571	-0.073 -0.000 0.073
player_start	3987.436279 2080.851074 -1279.454468	-0.066 -0.000 0.066
player_start	3973.740234 1357.738647 -1279.436890	-0.045 -0.000 0.044
player_start	3968.088867 736.639282 -1279.455322	-0.067 -0.000 0.067
player_start	3964.620850 69.536690 -1279.445557	-0.055 -0.000 0.055
player_start	3982.096436 -712.469055 -1279.435303	-0.043 -0.000 0.042
player_start	3979.943115 -1446.181519 -1279.457031	-0.069 -0.000 0.069
player_start	3976.122314 -2180.152100 -1279.468262	-0.083 -0.000 0.082
player_start	3973.654053 -2653.680420 -1279.470459	-0.085 -0.000 0.085
player_start	3413.413086 -3172.584473 -1279.466309	-0.080 -0.000 0.080
player_start	2871.240479 -3159.577148 -1279.457886	-0.070 -0.000 0.070
player_start	1797.852173 -3129.234863 -1279.445557	-0.055 -0.000 0.055
player_start	1082.175049 -3137.455322 -1279.441528	-0.050 -0.000 0.050
player_start	305.179077 -3142.935547 -1279.470459	-0.085 -0.000 0.085
player_start	-395.019409 -3195.168945 -1279.470093	-0.068 -0.000 0.068
player_start	2176.318359 -2405.379639 -1279.426880	-0.033 0.000 0.032
player_start	2187.437012 -1776.477539 -1279.466309	-0.080 -0.000 0.080
player_start	2194.477539 -1290.947021 -1279.461426	-0.074 -0.000 0.074
player_start	3265.168213 -682.693542 -1279.475952	-0.092 -0.000 0.092
player_start	3655.552002 -643.163147 -1279.467285	-0.081 -0.000 0.081
player_start	3763.102295 -30.458870 -1279.454468	-0.066 -0.000 0.066
player_start	3797.408936 527.475586 -1279.477051	-0.093 -0.000 0.093
player_start	790.223694 1085.881104 -1279.484009	-0.082 -0.000 0.082
player_start	490.821960 1195.364502 -1279.446045	0.045 0.000 0.045
player_start	360.988617 995.802917 -1279.486572	-0.085 -0.000 0.085
player_start	840.547974 1249.406860 -1279.451904	-0.051 -0.000 0.051
player_start	-121.643471 1114.781738 -1279.479126	-0.077 -0.000 0.077
player_start	1308.571655 1127.875854 -1279.462158	-0.061 -0.000 0.061
player_start	2387.000977 564.344238 -1279.442017	-0.041 -0.000 0.041
player_start	3413.132813 -1764.866089 -1279.434082	-0.033 -0.000 0.033
player_start	3428.583008 -1581.410767 -1279.426025	-0.025 -0.000 0.026
weapon_mor_usp	2220.007813 -3232.105713 -1278.979980	0.778 -34.392 -90.416
