# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: mor_station254
# Exported by: MMMM(O_O)
setting:	replacespawns 1
weapon_frag	830.319458 -2288.700195 487.867218	-36.260 -56.230 -90.794
weapon_frag	1764.943726 -1071.306152 483.019348	-36.567 58.865 87.420
weapon_frag	1635.562378 -1123.021606 75.629036	-0.121 -2.987 0.511
mor_random_weapon	-1296.239380 2063.142334 98.295692	1.316 -5.332 -93.925
mor_random_weapon	-1296.020996 2086.390869 98.323288	0.954 -6.825 -94.966
mor_random_weapon	-1295.938354 973.401245 98.297836	1.331 -13.301 -93.845
mor_random_weapon	-1295.825684 1035.575806 98.001045	7.777 -5.869 -23.547
mor_random_weapon	-1295.969727 1047.776367 98.301384	1.328 -8.511 -93.876
mor_random_weapon	-1702.476318 1339.589478 65.238319	1.442 4.666 -93.590
mor_random_weapon	1949.996460 1454.273315 97.162933	2.237 5.677 -91.980
mor_random_weapon	1883.599854 1451.460327 97.216248	1.671 5.718 -93.144
mor_random_weapon	1812.527954 1446.661987 97.167946	2.184 5.689 -92.089
mor_random_weapon	1749.695435 1456.137939 97.182289	2.032 5.705 -92.402
mor_random_weapon	1696.660034 1456.488892 97.216248	1.671 5.718 -93.144
mor_random_weapon	1634.053833 1455.160156 97.222694	1.602 5.720 -93.285
mor_random_weapon	1366.545898 1644.368164 65.192848	1.955 4.721 -92.414
mor_random_weapon	1936.912354 1485.379883 97.173805	2.122 5.695 -92.217
mor_random_weapon	1751.970459 1433.840454 97.174919	2.110 5.694 -92.241
mor_random_weapon	1430.244751 982.998352 105.658295	1.308 4.360 -94.252
mor_random_weapon	2529.280518 -268.352325 105.196007	1.323 4.855 -94.078
mor_random_weapon	2478.134766 -265.456909 105.271561	1.676 6.590 -95.282
mor_random_weapon	2433.688965 -267.565247 105.247803	1.326 9.501 -93.882
mor_random_weapon	2311.462891 -265.414276 105.141365	1.323 4.337 -94.044
mor_random_weapon	2262.462402 -263.828766 105.179863	1.999 5.842 -94.340
mor_random_weapon	2209.936279 -269.042938 105.209297	1.672 5.987 -94.594
mor_random_weapon	2527.182617 268.338623 105.122864	2.359 6.284 -91.050
mor_random_weapon	2480.417725 266.217102 105.229698	1.539 4.617 -93.366
mor_random_weapon	2427.908203 265.832001 105.226997	1.370 4.762 -93.526
mor_random_weapon	2380.224609 265.287811 105.201324	1.860 4.716 -92.633
mor_random_weapon	2324.850342 264.641907 105.214043	1.716 5.090 -92.961
mor_random_weapon	2264.293945 263.912689 105.196877	1.910 4.719 -92.518
mor_random_weapon	2214.847412 266.803497 105.236588	1.457 4.358 -93.568
mor_random_weapon	2371.655029 -267.016418 105.194496	1.936 4.720 -92.457
mor_random_weapon	2552.137939 -0.118846 97.235680	1.472 4.672 -93.521
mor_random_weapon	2477.868896 -1.056724 97.219261	1.657 4.697 -93.096
mor_random_weapon	2395.602295 -2.513631 97.183716	1.447 4.820 -92.877
mor_random_weapon	2335.777100 -3.276538 97.204079	1.829 4.714 -92.703
mor_random_weapon	2264.386230 -4.069099 97.201332	1.860 4.716 -92.633
mor_random_weapon	2204.031494 -5.256476 97.232773	1.504 4.676 -93.446
mor_random_weapon	921.632629 588.193665 1.154123	2.296 -0.248 -91.524
mor_random_weapon	367.550995 472.939728 98.299339	1.330 0.821 -93.842
mor_random_weapon	367.614899 458.940582 98.298073	1.348 2.861 -93.801
mor_random_weapon	-780.289246 167.438034 98.581573	2.083 4.644 -90.861
mor_random_weapon	-880.365601 451.316742 98.302452	1.329 6.079 -93.981
mor_random_weapon	-880.320801 541.695679 98.275360	1.270 7.668 -94.134
mor_random_weapon	-880.391541 564.927368 98.278084	1.213 2.283 -94.558
mor_random_weapon	-656.842041 444.130829 65.207108	1.794 3.954 -92.782
mor_random_weapon	-2921.421875 652.394653 99.257225	1.502 4.676 -93.452
mor_random_weapon	-2918.199219 515.343262 99.228958	1.821 4.713 -92.721
mor_random_weapon	-2921.457031 347.482361 99.250000	1.584 4.687 -93.265
mor_random_weapon	-2370.552246 939.852051 105.220032	1.414 4.662 -93.652
mor_random_weapon	-2256.779541 525.624207 99.238464	1.714 4.909 -92.966
mor_random_weapon	-2260.307617 481.559357 99.236153	1.740 4.706 -92.906
mor_random_weapon	-2775.900635 769.893555 105.239418	1.429 4.664 -93.618
mor_random_weapon	-2275.140869 767.452759 105.201324	1.860 4.716 -92.633
mor_random_weapon	-723.200012 -546.721252 98.299980	1.292 3.410 -94.132
mor_random_weapon	-2772.010254 -679.759644 65.218826	1.662 4.698 -93.085
mor_random_weapon	-2777.236328 -809.071472 65.231071	1.524 4.680 -93.402
mor_random_weapon	-2558.608887 -670.339111 291.016479	1.951 3.170 -92.424
mor_random_weapon	-2564.697998 -929.793945 290.294250	1.318 3.982 -93.898
mor_random_weapon	-719.987366 -1022.779785 113.420418	1.786 4.774 -92.801
mor_random_weapon	-721.227051 -1199.044800 113.441727	1.545 4.757 -93.353
mor_random_weapon	-2194.976074 -1479.119751 65.218376	1.667 4.698 -93.073
mor_random_weapon	-864.461365 -667.437500 65.202721	1.844 4.715 -92.669
mor_random_weapon	-810.871399 -663.695984 65.192848	1.955 4.721 -92.414
mor_random_weapon	-2575.026855 -1286.972656 457.220551	1.643 4.695 -93.129
mor_random_weapon	-2182.749512 -2302.075439 457.210266	1.759 4.707 -92.863
mor_random_weapon	-3443.365234 -2674.395752 409.688660	1.597 5.717 -93.354
mor_random_weapon	-3130.889404 -2448.218994 427.717834	-1.554 -2.119 84.888
mor_random_weapon	-3232.116699 -2448.395508 385.227661	1.562 4.984 -93.313
mor_random_weapon	-822.088501 -942.005188 449.218811	1.662 4.698 -93.085
mor_random_weapon	-365.759003 -1653.918823 257.199158	1.884 4.717 -92.576
mor_random_weapon	-408.840607 -1029.102905 257.204742	1.821 4.713 -92.720
mor_random_weapon	1159.197510 -2016.881714 473.672852	1.807 4.712 -92.754
mor_random_weapon	1195.036377 -2209.000732 473.698639	1.515 4.678 -93.421
mor_random_weapon	1350.833374 -2206.207275 473.641479	2.116 5.547 -91.403
mor_random_weapon	1399.163696 -2208.299561 473.692932	1.580 4.687 -93.273
mor_random_weapon	1675.495239 -1065.400146 482.291168	1.361 3.943 -93.787
mor_random_weapon	1747.444946 -1065.140381 482.290344	1.327 4.029 -93.824
mor_random_weapon	2074.112061 -1689.348267 65.213531	1.722 4.704 -92.948
mor_random_weapon	1233.577881 -1515.087646 105.650658	-2.081 10.816 84.501
mor_random_weapon	1326.064697 -1979.149536 65.217400	1.678 4.989 -93.048
mor_random_weapon	1504.075317 -1219.651367 105.215546	0.995 1.072 -93.807
mor_random_weapon	1359.719116 -1087.844482 65.225388	1.588 4.986 -93.255
mor_random_weapon	1355.766968 -1357.358765 65.215973	1.694 4.986 -93.011
mor_random_weapon	1576.680542 -1350.572388 105.233444	1.497 4.676 -93.463
mor_random_weapon	1667.129395 -1044.138672 99.033745	1.753 4.707 -92.878
mor_random_weapon	1714.990234 -1043.425781 99.043037	1.648 4.695 -93.118
mor_random_weapon	1756.745483 -1048.012695 99.025642	1.844 4.715 -92.669
mor_random_weapon	1583.054932 -797.186646 65.227829	1.560 4.092 -93.318
mor_random_weapon	18.516916 -283.147034 65.203407	1.836 4.714 -92.686
mor_random_weapon	447.228210 -1167.824463 98.879799	1.829 4.714 -92.704
mor_random_weapon	441.767120 -1099.353882 98.879799	1.829 4.714 -92.704
mor_random_weapon	317.624939 -1428.592041 105.734024	1.518 4.755 -93.415
mor_random_weapon	623.208069 -1475.343872 65.212418	1.735 4.167 -92.919
mor_random_weapon	-822.753662 -552.766357 449.217468	1.678 4.700 -93.049
mor_random_weapon	-1346.093140 -2324.244385 513.205383	1.814 4.712 -92.737
mor_random_weapon	765.911865 -2279.294678 449.213989	1.717 4.982 -92.959
mor_random_weapon	785.614075 -1938.687866 449.223969	1.604 4.987 -93.218
info_alien_spawn	-382.499695 -506.583893 1220.542236	-0.070 -0.000 0.070
info_alien_spawn	-511.362000 -493.971680 1220.541260	-0.071 -0.000 0.071
info_alien_spawn	-485.705841 -401.040253 1220.538574	-0.074 -0.000 0.074
info_alien_spawn	-476.728210 -327.501892 1220.570190	-0.036 -0.000 0.036
info_alien_spawn	-480.785950 -239.112732 1220.560913	-0.047 -0.000 0.047
info_alien_spawn	-485.143219 -184.284851 1220.542236	-0.070 -0.000 0.070
info_alien_spawn	-378.161072 -202.414536 1220.573975	-0.031 -0.000 0.032
info_alien_spawn	-395.237671 -246.352280 1220.528564	-0.086 -0.000 0.086
info_alien_spawn	-398.524750 -309.787598 1220.528564	-0.086 -0.000 0.086
info_alien_spawn	-387.108063 -357.554443 1220.521851	-0.094 -0.000 0.095
info_alien_spawn	-386.495880 -420.726929 1220.525269	-0.090 -0.000 0.090
info_alien_spawn	-294.875549 -400.706665 1220.524170	-0.092 -0.000 0.092
info_alien_spawn	-278.722870 -343.983063 1220.520630	-0.096 -0.000 0.096
info_alien_spawn	-306.486511 -286.920898 1220.541260	-0.071 -0.000 0.071
info_alien_spawn	-307.734039 -227.577713 1220.535767	-0.078 -0.000 0.078
info_alien_spawn	-251.699432 -186.196823 1220.537720	-0.075 -0.000 0.075
info_alien_spawn	-197.257446 -211.473206 1220.551025	-0.059 -0.000 0.059
info_alien_spawn	-201.199249 -287.642212 1220.576172	-0.028 -0.000 0.029
info_alien_spawn	-176.377563 -379.052673 1220.530762	-0.084 -0.000 0.084
info_alien_spawn	-249.739700 -434.271240 1220.531738	-0.082 -0.000 0.082
info_alien_spawn	-228.197556 -354.631683 1220.530762	-0.084 -0.000 0.084
info_alien_spawn	-243.328674 -267.754639 1220.544800	-0.067 -0.000 0.067
info_alien_spawn	-476.594238 -584.938232 1220.534790	-0.079 -0.000 0.079
info_alien_spawn	-338.913391 -428.889069 1220.551025	-0.059 -0.000 0.059
info_alien_spawn	-302.704346 -563.970520 1220.551025	-0.059 -0.000 0.059
info_alien_spawn	-467.705566 -457.956146 1220.537720	-0.075 -0.000 0.075
info_alien_spawn	-409.112488 -585.468018 1220.571899	-0.034 -0.000 0.034
player_start	-2839.138916 326.295074 64.543892	-0.068 -0.000 0.068
player_start	-2850.101074 511.028473 64.559097	-0.049 -0.000 0.049
player_start	-2848.866699 659.602051 64.533783	-0.080 -0.000 0.080
player_start	-2587.748779 338.167969 64.535751	-0.078 -0.000 0.078
player_start	-2586.041016 485.619141 64.567352	-0.039 -0.000 0.039
player_start	-2594.133057 654.231445 64.549507	-0.061 -0.000 0.061
player_start	-2326.742920 297.159241 64.541298	-0.071 -0.000 0.071
player_start	-2326.378174 465.732910 64.555237	-0.054 -0.000 0.054
player_start	-2326.547852 633.109131 64.527519	-0.088 -0.000 0.088
player_start	-2367.555664 862.919128 64.538589	-0.074 -0.000 0.074
player_start	-2530.493164 848.686584 64.533783	-0.080 -0.000 0.080
player_start	-2694.939209 828.713745 64.564804	-0.042 -0.000 0.042
player_start	-2839.376953 824.753540 64.564278	-0.043 -0.000 0.043
player_start	-2764.317139 151.906784 64.559708	-0.049 -0.000 0.049
player_start	-2873.050781 44.518234 64.554558	-0.055 -0.000 0.055
player_start	-3401.383545 -2594.317627 384.561859	-0.036 -0.000 0.036
player_start	-3513.599365 -2599.268066 384.549225	0.049 0.000 0.049
player_start	-3393.642578 -2486.721436 384.552185	-0.046 -0.000 0.046
player_start	-3500.518555 -2490.034424 384.569550	0.029 0.000 0.029
player_start	-3100.508301 -2535.856934 384.533417	-0.064 -0.000 0.064
player_start	-3220.313721 -2542.368164 384.526001	-0.071 -0.000 0.071
player_start	2005.930542 1586.695190 64.554070	-0.045 -0.000 0.045
player_start	1907.720825 1582.382080 64.534065	-0.064 -0.000 0.064
player_start	1781.742676 1584.348389 64.532051	-0.066 -0.000 0.066
player_start	1693.651367 1580.270996 64.534065	-0.064 -0.000 0.064
player_start	1603.185913 1570.890747 64.548965	-0.050 -0.000 0.050
player_start	1520.301147 1555.950562 64.528908	-0.069 -0.000 0.069
player_start	2022.805908 1333.037476 64.556747	-0.042 -0.000 0.042
player_start	1914.568604 1360.471802 64.545792	-0.053 -0.000 0.053
player_start	1816.464844 1368.859131 64.577995	-0.021 -0.000 0.022
player_start	1726.434570 1368.871704 64.520996	-0.077 -0.000 0.077
player_start	1629.240112 1365.699097 64.548187	-0.051 -0.000 0.051
player_start	1519.501953 1375.809692 64.523346	-0.075 -0.000 0.075
player_start	1304.988281 1525.950317 64.577896	-0.027 -0.000 0.026
player_start	1307.332397 1389.855591 64.538589	-0.074 -0.000 0.074
player_start	1192.331909 1354.431641 64.528603	-0.086 -0.000 0.086
player_start	1151.216064 1530.324951 64.542183	-0.070 -0.000 0.070
player_start	1316.034912 -1539.332153 64.533401	-0.064 -0.000 0.064
player_start	1303.737671 -1401.257324 64.521385	-0.075 -0.000 0.075
player_start	1275.523682 -1300.386597 64.547661	-0.050 -0.000 0.050
player_start	1263.925903 -1220.777222 64.538231	-0.059 -0.000 0.059
player_start	1296.510620 -1098.581177 64.540062	-0.057 -0.000 0.057
player_start	1379.939941 -1028.486084 64.538231	-0.059 -0.000 0.059
player_start	1457.062622 -1069.641968 64.550720	-0.047 -0.000 0.047
player_start	1548.768921 -1078.927490 64.546867	-0.051 -0.000 0.051
player_start	1558.844116 -1230.529663 64.557602	-0.040 -0.000 0.040
player_start	1389.416138 -1510.947632 64.550720	-0.047 -0.000 0.047
player_start	1450.191284 -1432.921997 64.538231	-0.059 -0.000 0.059
player_start	1445.887085 -1269.401733 64.558861	-0.039 -0.000 0.039
player_start	1447.598877 -1183.769653 64.535378	-0.062 -0.000 0.062
player_start	1361.054810 -2055.234619 448.530304	-0.067 -0.000 0.067
player_start	1178.689331 -2060.278564 448.569550	-0.029 -0.000 0.029
player_start	1336.588623 -2170.100342 448.518982	-0.078 -0.000 0.078
player_start	1219.487549 -2176.681152 448.546051	-0.052 -0.000 0.052
player_start	1011.744690 -2033.330811 448.542725	-0.055 -0.000 0.055
player_start	995.902100 -2193.019775 448.540070	-0.057 -0.000 0.057
player_start	849.196838 -2186.229004 448.566162	-0.032 -0.000 0.032
player_start	872.558899 -2052.894531 448.556976	-0.041 -0.000 0.041
player_start	940.951965 -2063.072021 448.526001	-0.071 -0.000 0.071
player_start	926.265076 -2159.984375 448.546875	-0.051 -0.000 0.051
