# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_skandalon_b3
# Exported by: Remscar
setting:	replacespawns 1
player_start	741.546753 -952.404175 240.501663	0.042 0.000 -0.042
player_start	21.131027 -936.931274 160.506638	-0.024 -0.000 -0.042
player_start	8.081862 -406.580627 160.484482	-0.036 -0.000 -0.044
player_start	259.823120 49.047581 160.523804	0.025 -0.000 -0.025
player_start	6.490262 223.434799 160.545074	0.022 0.000 -0.023
player_start	-267.941101 -17.996508 160.528061	0.030 0.000 -0.030
player_start	-699.454895 -12.242200 160.495026	0.043 0.000 -0.043
player_start	-854.280273 -436.311646 160.514832	0.034 0.000 -0.034
player_start	-1043.923706 -1103.410645 160.553024	0.016 0.000 -0.015
player_start	-781.966003 -942.349243 160.476578	0.052 0.000 -0.052
player_start	-859.340759 -614.584900 160.473816	0.039 0.000 -0.039
player_start	746.885925 -1.777597 160.527985	0.026 0.000 -0.026
player_start	570.342407 -303.328430 160.519348	0.035 0.000 -0.035
player_start	1216.269775 164.857101 160.479385	0.039 0.000 -0.039
player_start	-6.709341 594.139893 160.535629	0.025 0.000 -0.024
player_start	329.589355 906.789551 160.572235	0.009 0.000 -0.012
player_start	795.672974 889.298523 160.495651	-0.040 -0.000 -0.040
player_start	836.063782 -13.930748 0.535527	0.028 0.000 -0.027
player_start	294.063782 -11.647808 0.466902	0.056 0.000 -0.056
player_start	46.284904 249.412704 0.550396	0.020 0.000 -0.019
player_start	-250.529938 38.115192 0.504973	0.037 0.000 -0.037
player_start	-17.058571 -315.144165 0.565578	0.111 0.009 0.003
player_start	7.311306 -754.433167 0.488412	0.040 0.000 -0.040
player_start	-114.307236 -1078.365356 0.487665	0.044 0.000 -0.043
player_start	-506.454651 -1094.838379 0.492785	0.042 0.000 -0.042
player_start	-573.561218 -4.626533 0.506398	0.028 0.000 -0.028
player_start	-745.269043 -125.684898 0.579208	-0.051 0.038 -0.116
player_start	-1247.557495 0.046672 0.500365	0.033 -0.000 -0.033
player_start	-1518.736084 2.948070 0.560037	-0.131 -0.034 -0.005
player_start	-1603.413452 356.773468 0.503910	0.039 0.000 -0.039
player_start	-1408.054199 1073.293823 0.459094	0.040 -0.000 -0.040
player_start	-1381.168701 808.315979 0.519512	0.023 0.000 -0.023
player_start	-1727.292480 770.643921 0.480360	0.033 0.000 -0.033
player_start	-895.252075 372.293152 0.506664	0.033 -0.000 -0.033
player_start	-777.737000 247.978867 0.558297	0.014 0.000 -0.018
player_start	7.514675 669.124939 0.513607	0.035 0.000 -0.035
player_start	-10.076846 1070.868286 0.491388	0.043 0.000 -0.043
player_start	213.554764 1489.007935 0.533648	0.026 0.000 -0.025
player_start	474.245911 1478.184570 0.441893	0.009 0.000 -0.009
player_start	570.236938 1512.245483 0.450296	-0.060 -175.932 0.015
weapon_mor_mars	-871.560913 1006.550293 -190.925385	-0.462 19.349 85.687
weapon_mor_mars	-17.351084 1279.815430 353.138824	-0.190 17.212 87.977
