# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_breach_b1
# Exported by: Remscar
setting:	replacespawns 1
weapon_glowstick	1073.629150 -562.219971 71.014145	-0.392 0.870 -0.086
weapon_mor_zx9	2575.397461 -1648.304077 67.318474	-2.797 -0.605 0.552
weapon_mor_zx9	3560.267578 -816.032898 37.031235	-2.792 -0.953 0.408
weapon_mor_m418	3521.100830 -1278.332520 82.030716	1.796 -14.141 83.460
weapon_mor_m418	4433.526367 -1744.275024 33.155579	1.292 3.897 83.246
weapon_mor_m418	3221.572266 -366.479309 73.708694	1.541 -13.486 83.098
weapon_mor_blaster	2495.000244 -1422.009521 65.340088	2.503 -11.664 -92.519
weapon_mor_blaster	2653.871582 -393.270447 65.900269	2.456 -20.343 -83.465
weapon_mor_blaster	-798.304749 -674.540527 61.886929	2.468 -20.320 -83.165
weapon_mor_blaster	-526.024658 -1831.072266 33.942081	2.708 -20.126 -83.878
weapon_mor_scarm8	956.657898 1935.999512 33.079578	0.305 8.685 84.848
weapon_mor_scarm8	1158.207764 1935.429565 33.226997	0.439 9.319 84.332
weapon_mor_scarm8	2434.558594 -1660.431396 63.526955	0.440 8.481 84.280
weapon_mor_scarm8	-130.544418 -3037.620850 33.251179	0.338 8.405 84.842
weapon_mor_scarm8	1124.778687 -1199.349854 33.016880	-0.468 -14.535 -90.162
item_ammo_pistol_mor	410.826782 1580.980347 60.563347	0.186 0.252 -0.201
item_ammo_pistol_mor	421.416565 1581.161255 60.543285	-0.084 -0.020 -0.025
item_ammo_pistol_mor	542.228882 1588.655273 60.540340	-0.086 -0.020 -0.026
item_ammo_pistol_mor	533.990173 1589.436157 60.468796	-0.149 -0.018 -0.045
item_ammo_pistol_mor	525.697388 1588.995117 60.560410	-0.069 -0.020 -0.021
item_ammo_pistol_mor	397.865326 1576.984741 60.468796	-0.149 -0.018 -0.045
item_ammo_pistol_mor	2825.908447 -1417.983032 63.565403	0.007 -4.808 -0.015
item_ammo_pistol_mor	2817.800781 -1418.354370 63.566639	0.007 -5.064 -0.015
item_ammo_pistol_mor	3671.983154 -1768.194336 32.360710	-0.121 -0.019 -0.037
item_ammo_pistol_mor	3682.448242 -1754.209106 32.464046	0.525 0.585 0.055
item_ammo_pistol_mor	3662.545898 -1745.723511 32.387024	-0.098 -0.020 -0.030
item_ammo_pistol_mor	3670.786377 -1737.676636 32.328194	-0.149 -0.018 -0.045
item_ammo_pistol_mor	3825.535645 -1436.900269 32.364819	-0.117 -0.019 -0.035
item_ammo_pistol_mor	3822.906250 -1412.347900 32.416153	-0.072 -0.020 -0.022
item_ammo_pistol_mor	3205.246826 -524.680054 72.963341	0.063 -0.191 0.000
item_ammo_pistol_mor	3224.087891 -525.835510 72.950951	0.240 -0.092 0.040
item_ammo_pistol_mor	3236.029297 -525.745605 72.932358	0.385 0.034 0.086
item_ammo_pistol_mor	3203.350830 -679.294434 72.976791	0.007 0.492 0.003
item_ammo_pistol_mor	3213.750977 -680.121887 72.975471	0.007 0.512 0.003
item_ammo_pistol_mor	3223.031738 -680.474976 72.974312	0.007 0.617 0.003
item_ammo_pistol_mor	3235.444092 -681.526184 72.893196	0.069 0.023 -0.016
item_ammo_pistol_mor	3242.952881 -681.468628 72.799065	0.182 0.017 -0.043
item_ammo_pistol_mor	3983.489502 -519.383301 72.877121	-0.001 -0.040 -0.004
item_ammo_pistol_mor	3964.967285 -513.674805 72.845650	-0.009 -0.040 -0.007
item_ammo_pistol_mor	3941.109375 -513.249390 72.797272	-0.020 -0.038 -0.013
item_ammo_pistol_mor	4010.012207 -698.506897 72.922493	0.005 0.040 -0.007
item_ammo_pistol_mor	3993.540283 -694.513611 72.904808	0.008 0.041 -0.007
item_ammo_pistol_mor	3977.406738 -697.293152 72.875282	0.012 0.042 -0.004
item_ammo_pistol_mor	3962.232666 -693.596252 72.839142	0.011 0.041 -0.002
item_ammo_pistol_mor	2730.953857 -302.885620 64.390350	-0.095 -0.020 -0.029
item_ammo_pistol_mor	2731.239746 -322.524994 64.356476	-0.124 -0.019 -0.038
item_ammo_pistol_mor	2740.540283 -301.601471 64.330750	-0.147 -0.018 -0.044
item_ammo_pistol_mor	2741.045654 -319.976044 64.479584	-0.185 0.031 -0.184
item_ammo_pistol_mor	2755.922363 -298.884949 64.342972	-0.136 -0.019 -0.041
item_ammo_pistol_mor	2756.023926 -318.886749 64.385323	-0.099 -0.020 -0.030
item_ammo_pistol_mor	2768.210449 -299.327820 64.412323	-0.075 -0.020 -0.023
item_ammo_pistol_mor	2766.656006 -317.671997 64.469215	-0.322 0.137 -0.277
item_ammo_pistol_mor	2784.050293 -296.427216 64.324631	-0.109 -0.009 0.004
item_ammo_pistol_mor	2782.329102 -320.957672 64.347610	-0.132 -0.019 -0.040
item_ammo_pistol_mor	2792.668701 -297.221680 64.417389	-0.071 -0.020 -0.022
item_ammo_pistol_mor	2791.513916 -320.242920 64.335754	-0.142 -0.019 -0.043
item_ammo_pistol_mor	-878.000000 -901.797058 60.352108	-0.128 -0.019 -0.039
item_ammo_pistol_mor	-851.085449 -902.861145 60.358604	-0.122 -0.019 -0.037
item_ammo_pistol_mor	-864.156372 -902.160706 60.395149	-0.090 -0.020 -0.027
item_ammo_pistol_mor	-833.869080 -902.108582 60.391972	-0.093 -0.020 -0.028
item_ammo_pistol_mor	-813.965271 -901.334412 60.364815	-0.117 -0.019 -0.035
item_ammo_pistol_mor	-790.792480 -901.552612 60.325596	-0.151 -0.018 -0.046
item_ammo_pistol_mor	-772.615784 -902.107605 60.374557	-0.108 -0.019 -0.033
item_ammo_pistol_mor	-860.199707 -799.076599 60.484108	0.110 0.088 0.049
item_ammo_pistol_mor	-854.081360 -803.020691 60.470032	0.034 -0.087 -0.094
item_ammo_pistol_mor	-847.954346 -801.166809 60.442978	-0.099 -0.070 -0.123
item_ammo_pistol_mor	-860.311279 -770.953003 60.445763	0.259 -0.214 0.039
item_ammo_pistol_mor	-853.893188 -771.931519 60.461746	-1.334 0.156 0.191
item_ammo_pistol_mor	-843.694092 -771.870422 63.200287	89.897 152.734 153.058
item_ammo_pistol_mor	-865.164063 -749.276428 60.428463	0.862 0.306 0.183
item_ammo_pistol_mor	-859.078796 -749.899963 60.445667	0.681 0.419 0.039
item_ammo_pistol_mor	-849.146790 -749.925354 63.222961	89.804 165.825 165.589
item_ammo_pistol_mor	-774.194641 -796.467773 60.409599	0.240 -0.141 0.033
item_ammo_pistol_mor	-771.266785 -778.476013 69.212097	-0.411 5.947 -87.631
item_ammo_pistol_mor	-773.383972 -763.572571 69.257813	-0.716 -45.608 -87.948
item_ammo_pistol_mor	-764.319641 -773.687195 63.841564	85.250 -43.536 -43.557
item_ammo_pistol_mor	1044.378052 -657.781128 64.349876	-0.130 -0.019 -0.039
item_ammo_pistol_mor	1055.653809 -658.132690 64.409676	-0.078 -0.020 -0.024
item_ammo_pistol_mor	1067.248535 -656.040283 64.347610	-0.132 -0.019 -0.040
item_ammo_pistol_mor	1078.232544 -660.107483 64.378258	-0.105 -0.020 -0.032
weapon_mor_m20	540.041931 1659.403931 62.861176	3.524 -11.691 -84.513
weapon_mor_m20	430.087280 1667.699341 62.860607	3.526 -11.690 -84.502
weapon_mor_m20	3404.734619 -1270.396362 83.498055	3.580 -12.850 -84.347
weapon_mor_m20	4798.642090 -1697.089233 34.711960	3.558 -11.187 -84.339
weapon_medkit	3310.406494 2993.266113 33.383068	-37.746 -0.821 1.618
weapon_medkit	3290.792480 2990.780518 33.391060	-38.379 -0.717 1.426
weapon_medkit	3313.516846 2972.329102 33.405128	-39.514 -0.517 1.072
weapon_medkit	499.152527 1745.387329 61.540207	-37.965 -1.116 1.387
weapon_medkit	479.161194 1742.102905 61.542294	-38.195 -1.101 1.326
weapon_medkit	3380.020752 2981.804932 33.394245	-38.634 -0.673 1.348
weapon_medkit	3561.769287 1048.386963 33.509880	-40.687 -1.182 -0.321
weapon_medkit	3555.831055 1007.773987 33.556309	-39.930 -0.997 -0.659
weapon_medkit	3613.998291 -1296.948486 82.223785	-40.306 -2.280 0.584
weapon_medkit	4798.002441 -1492.322144 33.403076	-39.196 -0.182 1.150
weapon_medkit	4798.357910 -1514.182617 33.388313	-38.161 -0.753 1.493
weapon_medkit	4797.639160 -1535.641724 33.390388	-38.326 -0.724 1.442
weapon_medkit	2640.001465 -270.112823 65.408798	-38.985 -1.023 1.114
weapon_medkit	2655.305176 -272.761505 65.404602	-38.514 -1.074 1.241
weapon_medkit	2125.376953 759.226990 65.420830	-40.760 -0.789 0.661
weapon_medkit	2123.662354 744.864624 65.405937	-38.662 -1.053 1.201
weapon_medkit	2098.680664 763.556396 65.426453	-41.043 -0.718 0.538
weapon_medkit	2096.571045 747.105591 65.412033	-39.351 -0.978 1.014
weapon_medkit	1221.633545 509.852936 33.414982	-40.326 -0.364 0.811
weapon_medkit	1228.426025 545.486816 33.422691	-40.971 -0.233 0.599
weapon_medkit	692.925110 496.358856 33.401409	-39.211 -0.570 1.168
weapon_medkit	490.998047 502.140259 33.417088	-40.501 -0.329 0.754
weapon_medkit	-759.133728 -500.200531 61.383137	-39.074 -1.339 1.413
weapon_medkit	-760.680908 -509.157166 61.420345	-40.629 16.908 0.690
weapon_medkit	-769.516907 -496.183472 61.468639	-39.958 -4.577 0.209
weapon_medkit	-1764.418579 -3342.754150 33.418724	-40.638 -0.302 0.709
weapon_medkit	-545.491699 -3051.640381 51.878113	-39.669 -0.919 -0.774
weapon_medkit	-516.851929 -3056.625000 51.708786	-38.665 -1.918 1.237
weapon_medkit	1130.781372 -1304.278076 33.383064	-37.746 -0.821 1.618
weapon_medkit	1110.664551 -1300.805664 33.420391	-40.778 -0.274 0.663
weapon_medkit	1050.257080 -508.662537 65.402351	-38.960 -0.290 1.197
weapon_medkit	1066.808350 -508.326538 65.419792	-40.727 -0.284 0.680
weapon_mor_lz400	2378.831299 -1666.389160 62.807743	-2.216 -18.223 85.922
weapon_mor_lz400	-1621.132202 -3543.592041 32.500801	-2.316 -18.122 85.772
weapon_mor_lz400	-751.849915 -2712.553955 32.477909	-2.329 -18.224 86.003
weapon_frag	1394.910034 4449.479980 34.000000	0.000 0.000 0.000
weapon_frag	3314.077637 2543.386963 35.514530	1.962 0.239 -0.822
weapon_frag	2894.369873 2544.273193 35.551250	1.429 0.227 -0.598
weapon_frag	1454.690063 2856.239746 35.531742	1.713 0.235 -0.717
weapon_frag	-21.136705 2111.242920 35.543560	1.541 0.225 -0.645
weapon_frag	-13.051798 1656.987671 35.503872	2.116 0.266 -0.886
weapon_frag	428.389465 1740.032593 63.648235	1.692 -0.143 0.432
weapon_frag	1237.935547 2254.030029 35.497066	2.215 0.190 -0.928
weapon_frag	2915.409424 -1409.328125 64.995430	-14.096 3.746 -97.874
weapon_frag	2985.784912 -1607.381836 65.576942	0.107 0.222 -0.765
weapon_frag	3773.614990 -969.793823 83.886047	1.019 0.226 0.848
weapon_frag	3795.008545 -1458.601196 35.560375	1.175 0.210 1.019
weapon_frag	4554.332031 -1431.789185 35.559727	1.305 0.223 -0.546
weapon_frag	3933.226074 -139.235931 35.561066	1.285 0.223 -0.538
weapon_frag	2791.313965 -639.057678 67.521652	1.522 0.152 -0.389
weapon_frag	2772.094971 -637.542969 67.486687	1.939 0.110 -0.495
weapon_frag	2678.432373 -636.789001 67.532700	1.390 0.139 -0.355
weapon_frag	2660.604004 -636.157898 67.585236	0.759 0.133 -0.194
weapon_frag	1940.412231 763.341370 67.525452	1.477 0.153 -0.377
weapon_frag	1943.471680 741.731689 67.564240	1.012 0.136 -0.259
weapon_frag	1135.723145 569.041382 35.541950	1.564 0.226 -0.655
weapon_frag	1132.617920 584.122986 35.561066	1.285 0.223 -0.538
weapon_frag	1683.219971 4674.649902 34.000000	0.000 0.000 0.000
item_ammo_revolver_mor	555.049927 1678.760498 60.458168	-0.158 -0.017 -0.048
item_ammo_revolver_mor	547.067627 1678.925049 60.517021	-0.107 -0.019 -0.032
item_ammo_revolver_mor	539.144470 1678.814697 60.492710	-0.128 -0.019 -0.039
item_ammo_revolver_mor	442.804565 1648.757446 60.503380	-0.119 -0.019 -0.036
item_ammo_revolver_mor	432.774048 1649.430908 60.463562	-0.154 -0.018 -0.047
item_ammo_revolver_mor	422.102356 1649.550415 60.499207	-0.122 -0.019 -0.037
item_ammo_revolver_mor	3831.483643 2957.972900 32.388699	-0.096 -0.020 -0.029
item_ammo_revolver_mor	3821.651367 2957.885986 32.380062	-0.104 -0.020 -0.031
item_ammo_revolver_mor	3808.585693 2956.306885 32.434853	-0.056 -0.020 -0.017
item_ammo_revolver_mor	2375.494629 -1616.045776 62.628983	-0.150 -0.018 -0.043
item_ammo_revolver_mor	2386.321045 -1612.882080 62.728886	-0.063 -0.020 -0.018
item_ammo_revolver_mor	2396.946777 -1612.169189 62.639130	-0.141 -0.019 -0.040
item_ammo_revolver_mor	3742.500488 -1101.146484 80.724373	0.074 0.021 -0.015
item_ammo_revolver_mor	3754.422363 -1088.941895 80.663383	0.125 0.020 -0.025
item_ammo_revolver_mor	3760.548828 -1089.813965 80.669968	0.119 0.020 -0.024
item_ammo_revolver_mor	3499.406006 -1289.769043 81.170692	0.100 0.021 -0.020
item_ammo_revolver_mor	3490.874512 -1289.601807 81.140526	-0.126 -0.020 -0.027
item_ammo_revolver_mor	3481.044922 -1291.946655 81.138313	0.127 0.020 -0.026
item_ammo_revolver_mor	3415.025146 -1289.549194 81.170692	0.100 0.021 -0.020
item_ammo_revolver_mor	3404.459473 -1290.712891 81.110992	-0.151 -0.018 -0.033
item_ammo_revolver_mor	3397.504150 -1293.397095 81.197510	0.077 0.021 -0.015
item_ammo_revolver_mor	3390.392334 -1290.476563 81.116356	0.145 0.019 -0.029
item_ammo_revolver_mor	4544.410645 -1483.500610 32.366825	-0.115 -0.019 -0.035
item_ammo_revolver_mor	4558.086914 -1482.458252 32.356476	-0.124 -0.019 -0.038
item_ammo_revolver_mor	4568.541504 -1484.030396 32.398232	-0.088 -0.020 -0.027
item_ammo_revolver_mor	4785.559570 -1710.955566 32.347610	-0.132 -0.019 -0.040
item_ammo_revolver_mor	4771.729492 -1710.196289 32.385323	-0.099 -0.020 -0.030
item_ammo_revolver_mor	4762.055176 -1710.216797 32.356476	-0.124 -0.019 -0.038
item_ammo_revolver_mor	4449.332031 -1767.493896 32.374561	-0.108 -0.020 -0.033
item_ammo_revolver_mor	4441.343262 -1768.012207 32.405544	-0.081 -0.020 -0.025
item_ammo_revolver_mor	4432.745605 -1767.850830 32.372669	-0.110 -0.020 -0.033
item_ammo_revolver_mor	4422.778320 -1767.630981 32.322964	-0.154 -0.018 -0.047
item_ammo_revolver_mor	4415.875000 -791.706543 80.663383	0.125 0.020 -0.025
item_ammo_revolver_mor	4409.864258 -809.562439 80.797440	-1.260 0.053 0.368
item_ammo_revolver_mor	4422.468262 -806.507202 80.708511	-0.087 -0.021 -0.019
item_ammo_revolver_mor	4429.921875 -795.198303 80.672096	0.118 0.021 -0.024
item_ammo_revolver_mor	3203.863037 -240.287476 72.977043	-0.020 0.018 0.006
item_ammo_revolver_mor	3220.724854 -239.508011 72.976700	-0.029 0.036 0.005
item_ammo_revolver_mor	3234.851807 -239.867523 72.975082	-0.043 0.036 0.011
item_ammo_revolver_mor	3201.896973 -184.171936 72.958412	0.005 -0.005 -0.000
item_ammo_revolver_mor	3216.575684 -185.401306 72.949577	0.003 0.037 -0.001
item_ammo_revolver_mor	3232.181396 -184.176926 72.935402	0.059 0.011 -0.017
item_ammo_revolver_mor	3207.276367 -396.039368 72.978561	-0.006 0.028 0.000
item_ammo_revolver_mor	3227.104492 -395.800232 72.978294	-0.007 0.028 -0.000
item_ammo_revolver_mor	3238.875488 -396.714539 72.977493	-0.009 -0.017 0.003
item_ammo_revolver_mor	3199.879639 -340.087952 72.936371	0.087 -0.021 0.033
item_ammo_revolver_mor	3215.827881 -340.552551 72.918236	-0.056 0.038 0.019
item_ammo_revolver_mor	3226.936768 -341.607391 72.889565	0.067 0.010 -0.014
item_ammo_revolver_mor	3236.814209 -341.325165 72.820801	-0.034 0.036 0.014
item_ammo_revolver_mor	2744.974609 -419.752014 64.399742	-0.086 -0.020 -0.026
item_ammo_revolver_mor	2722.916992 -426.595856 64.330750	-0.147 -0.018 -0.044
item_ammo_revolver_mor	-815.685486 -871.888123 60.342972	-0.136 -0.019 -0.041
item_ammo_revolver_mor	-794.236938 -873.593567 60.368801	-0.114 -0.019 -0.034
item_ammo_revolver_mor	-808.296814 -872.472290 60.352108	-0.128 -0.019 -0.039
item_ammo_revolver_mor	-782.731995 -874.510925 60.402683	-0.084 -0.020 -0.025
item_ammo_revolver_mor	-757.696106 -873.799377 60.439499	-0.052 -0.020 -0.016
item_ammo_revolver_mor	-1593.242676 -3571.835205 32.338196	-0.140 -0.019 -0.042
item_ammo_revolver_mor	-1604.755371 -3573.000244 32.378258	-0.105 -0.020 -0.032
item_ammo_revolver_mor	-1613.894897 -3573.518799 32.404125	-0.083 -0.020 -0.025
item_ammo_revolver_mor	-778.056213 -2706.377197 32.456879	-0.037 -0.020 -0.011
item_ammo_revolver_mor	-781.416016 -2728.307861 32.356472	-0.124 -0.019 -0.038
item_ammo_revolver_mor	-771.454041 -2725.293457 32.333263	-0.145 -0.018 -0.044
weapon_mor_usp	3231.727783 -703.362122 72.761360	0.516 35.552 90.361
weapon_mor_usp	-759.161194 -780.463623 61.624947	0.024 -31.040 -90.164
player_start	2480.433350 1473.257446 32.482338	-0.012 -0.000 0.012
player_start	2089.194824 1468.023804 32.469231	-0.013 -0.000 0.013
player_start	2035.888794 1264.520508 32.482338	-0.012 -0.000 0.012
player_start	2476.289307 1261.887207 32.546272	-0.005 -0.000 0.005
player_start	2454.834961 1016.736572 32.528465	-0.007 -0.000 0.007
player_start	2178.677979 915.068848 32.473118	-0.013 -0.000 0.013
player_start	2712.244141 323.227783 32.548447	-0.049 -0.000 0.049
player_start	2522.535889 335.860992 32.559479	-0.039 -0.000 0.039
player_start	2309.796387 344.352386 32.523727	-0.073 -0.000 0.073
player_start	2136.500488 359.947021 32.542717	-0.055 -0.000 0.055
player_start	2590.384766 557.499207 32.578102	-0.021 -0.000 0.021
player_start	2415.892578 558.256653 32.522568	-0.074 -0.000 0.074
player_start	2247.895020 558.267944 32.559479	-0.039 -0.000 0.039
player_start	2009.534058 561.358887 32.553600	-0.044 -0.000 0.044
player_start	4311.774902 949.175110 32.520199	-0.076 -0.000 0.076
player_start	4033.452637 1031.769165 32.524868	-0.072 -0.000 0.072
player_start	3806.993896 1557.011108 32.524868	-0.072 -0.000 0.072
player_start	4177.904297 1524.049194 32.554977	-0.043 -0.000 0.043
player_start	3616.321777 2645.182129 32.540413	-0.072 -0.000 0.072
player_start	3264.008301 2155.401367 32.557213	-0.052 -0.000 0.052
player_start	3574.446289 2144.970459 32.521847	-0.094 -0.000 0.095
player_start	3148.793457 2779.807861 32.528606	-0.086 -0.000 0.086
player_start	2648.086670 2389.627197 32.530724	-0.084 -0.000 0.084
player_start	2032.923828 2404.190186 32.541306	-0.071 -0.000 0.071
player_start	662.575317 2386.051025 32.573544	-0.031 -0.000 0.032
player_start	-567.260925 2428.101074 32.524166	-0.092 -0.000 0.092
player_start	-642.394531 2110.567383 32.525303	-0.090 -0.000 0.090
player_start	-650.868530 1518.879517 32.553169	-0.056 -0.000 0.057
player_start	-1203.964355 1393.554077 32.524166	-0.092 -0.000 0.092
player_start	-1858.311768 1330.729614 32.540413	-0.072 -0.000 0.072
player_start	-1678.084106 666.447083 32.546375	-0.065 -0.000 0.065
player_start	-1739.941162 -517.000061 32.532784	-0.081 -0.000 0.081
player_start	-1736.550415 -1505.345703 32.543045	-0.069 -0.000 0.069
player_start	-1703.566040 -2645.443604 32.532780	-0.081 -0.000 0.081
player_start	-1328.284058 -3206.725586 32.530724	-0.084 -0.000 0.084
player_start	-380.756866 -2921.793457 32.534653	-0.006 -0.000 0.006
player_start	-4.560827 -2075.967285 32.562061	-0.046 -0.000 0.046
player_start	31.869404 -1408.120483 32.547176	-0.064 -0.000 0.064
player_start	1057.383545 -1531.830444 32.528606	-0.086 -0.000 0.086
player_start	2389.499756 8.597719 32.551006	-0.059 -0.000 0.059
player_start	3172.364746 1020.358643 32.541306	-0.071 -0.000 0.071
player_start	3451.801514 1411.584106 32.529263	-0.068 -0.000 0.068
player_start	806.764893 1661.406494 32.525303	-0.090 -0.000 0.090
player_start	445.060608 1993.630615 32.530724	-0.084 -0.000 0.084
player_start	-321.886200 1700.210938 32.543045	-0.069 -0.000 0.069
player_start	-373.678406 1961.508301 32.529671	-0.085 -0.000 0.085
player_start	-1096.404663 56.524498 32.532780	-0.081 -0.000 0.081
player_start	-830.973450 28.020697 32.537659	-0.075 -0.000 0.075
player_start	-743.808105 -340.337036 32.547176	-0.064 -0.000 0.064
player_start	-1036.639038 -366.690308 32.537659	-0.075 -0.000 0.075
player_start	-846.151917 -555.786499 60.536026	-0.062 -0.000 0.062
player_start	-1111.520874 394.147705 32.527100	-0.070 -0.000 0.070
player_start	-833.241821 382.054840 32.558239	-0.040 -0.000 0.040
player_start	33.015224 -40.425514 32.525303	-0.090 -0.000 0.090
player_start	-101.899681 -35.632896 32.536713	-0.076 -0.000 0.077
player_start	357.760284 1062.431396 32.566360	-0.040 -0.000 0.041
player_start	471.969421 1070.934937 32.562065	-0.046 -0.000 0.046
player_start	610.474365 1977.136841 32.550262	-0.060 -0.000 0.060
weapon_mor_mars	3225.089355 -414.788300 73.590958	-0.412 20.645 86.545
