# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_turbatio
# Exported by: Demonkush
setting:	replacespawns 1
item_ammo_revolver_mor	1434.871094 -2280.542725 -895.600281	-0.086 -0.020 -0.026
item_ammo_revolver_mor	2039.030762 -1507.753174 -871.637207	-0.119 -0.019 -0.036
item_ammo_revolver_mor	2026.986816 -1508.461670 -871.643555	-0.124 -0.019 -0.038
item_ammo_revolver_mor	1417.516479 -1644.875000 32.338196	-0.140 -0.019 -0.042
item_ammo_revolver_mor	1395.812500 -1643.767944 32.390347	-0.095 -0.020 -0.029
item_ammo_revolver_mor	2340.580811 -2364.183350 192.372681	-0.110 -0.020 -0.033
item_ammo_revolver_mor	2325.498779 -2363.179688 192.381851	-0.102 -0.020 -0.031
item_ammo_revolver_mor	-2146.422852 -1115.513062 0.352111	-0.128 -0.019 -0.039
item_ammo_revolver_mor	1094.742798 -331.485382 192.378265	-0.105 -0.020 -0.032
item_ammo_revolver_mor	2458.055176 -167.014099 192.358612	-0.122 -0.019 -0.037
item_ammo_revolver_mor	2454.435791 -148.483841 192.402863	-0.405 0.151 -0.535
item_ammo_revolver_mor	2909.798828 288.141724 192.393585	-0.092 -0.020 -0.028
item_ammo_revolver_mor	2892.658691 289.129944 192.366837	-0.115 -0.019 -0.035
item_ammo_revolver_mor	-2542.393555 -76.919182 224.414902	-0.073 -0.020 -0.022
item_ammo_revolver_mor	-2530.736816 -77.323853 224.338196	-0.140 -0.019 -0.042
item_ammo_revolver_mor	-1945.659302 78.460327 224.409668	-0.078 -0.020 -0.024
item_ammo_revolver_mor	-1960.820068 79.329056 224.330750	-0.147 -0.018 -0.044
item_ammo_revolver_mor	-1796.563477 -2576.022461 -215.606430	-0.092 -0.020 -0.028
item_ammo_revolver_mor	-1778.058228 -2579.293701 -215.627335	-0.110 -0.020 -0.033
item_ammo_revolver_mor	-3812.643799 -1815.095825 -807.539490	0.415 0.447 0.115
item_ammo_revolver_mor	-3797.632568 -1823.356689 -807.600220	-0.086 -0.020 -0.026
item_ammo_revolver_mor	-1433.702515 -464.316650 192.368805	-0.114 -0.020 -0.034
item_ammo_revolver_mor	-1422.011841 -464.562775 192.345322	-0.134 -0.019 -0.041
item_ammo_revolver_mor	-1640.986694 -2579.944092 192.356476	-0.124 -0.019 -0.038
item_ammo_revolver_mor	-1659.215332 -2576.273682 192.411011	-0.077 -0.020 -0.023
item_ammo_revolver_mor	341.348907 -3133.642334 -895.560486	-0.052 -0.020 -0.016
item_ammo_revolver_mor	354.597107 -3138.656982 -895.627319	-0.110 -0.020 -0.033
weapon_frag	-3318.060059 -1616.569946 -830.000000	0.000 0.000 0.000
weapon_frag	81.206657 -3213.145996 26.144327	-36.489 -56.001 -91.152
weapon_frag	72.610664 -3226.599365 26.135693	-36.358 -56.135 -90.946
weapon_frag	-471.729736 -3366.894531 26.177576	-36.997 -55.470 -91.956
weapon_frag	-455.137024 -3380.970947 26.176062	-36.974 -55.495 -91.919
weapon_frag	-114.371223 -3355.305664 26.133785	-36.328 -56.163 -90.900
weapon_frag	-118.885834 -2612.272705 -893.875305	-36.190 -56.300 -90.686
weapon_frag	-110.917015 -2587.259766 -893.873352	-36.220 -56.270 -90.732
weapon_frag	1298.820557 -1770.557373 34.164742	-36.801 -55.677 -91.643
weapon_frag	228.348587 1303.602905 226.099411	-35.803 -56.674 -90.094
weapon_frag	249.874634 1257.881470 226.149170	-86.981 97.836 119.323
weapon_frag	-606.446167 91.276917 2.150236	-36.580 -55.906 -91.293
weapon_frag	-598.440979 96.946846 2.176044	-36.974 -55.494 -91.919
weapon_frag	-1753.034546 -2575.065918 -213.866257	-36.328 -56.160 -90.899
weapon_frag	-1744.717651 -2593.854492 -213.909653	-35.665 -56.799 -89.884
weapon_frag	-3505.672607 -1066.588989 -805.917603	-35.543 -56.921 -89.700
weapon_frag	913.122192 -3061.021729 -165.852066	-36.544 -55.942 -91.238
player_start	-207.840256 -2413.535645 -639.408447	0.005 -0.000 0.024
player_start	406.444519 -2394.955078 -639.435730	-0.043 -0.000 0.043
player_start	872.827881 -2388.617188 -703.424194	-0.029 -0.000 0.029
player_start	-738.964905 -2413.610840 -543.439148	-0.047 -0.000 0.047
player_start	347.120636 -2815.033936 -895.422791	-0.027 -0.000 0.028
player_start	-304.415253 -2055.132080 -895.454468	-0.066 -0.000 0.066
player_start	1753.533203 -1021.067566 0.535738	-0.078 -0.000 0.078
player_start	1440.205566 -1277.005493 0.539496	-0.073 -0.000 0.073
player_start	241.265839 -1135.243164 0.529655	-0.085 -0.000 0.085
player_start	-492.043823 -1067.438965 0.543884	-0.068 -0.000 0.068
player_start	-478.873962 -512.168457 192.559097	-0.049 -0.000 0.049
player_start	-16.755571 -8.320441 192.533783	-0.080 -0.000 0.080
player_start	514.505249 -453.921600 192.555237	-0.054 -0.000 0.054
player_start	1015.259216 -492.192261 192.534775	-0.079 -0.000 0.079
player_start	1661.253906 -505.092529 192.543884	-0.068 -0.000 0.068
player_start	2233.949951 103.767433 192.555908	-0.053 -0.000 0.053
player_start	2239.326416 -2226.553223 192.544724	-0.067 -0.000 0.067
player_start	1359.284424 -2248.263672 192.539505	-0.073 -0.000 0.073
player_start	-163.708160 -3008.940674 0.551730	-0.058 -0.000 0.058
player_start	-288.306885 -1780.110229 0.541292	-0.071 -0.000 0.071
player_start	-0.926397 669.772522 192.535736	-0.078 -0.000 0.078
player_start	-3.467771 1230.455200 192.516495	-0.080 -0.000 0.080
player_start	-1142.733765 712.302002 192.526413	-0.089 -0.000 0.089
player_start	-642.942749 1726.445679 192.557846	-0.051 -0.000 0.051
player_start	585.607422 717.882813 192.537643	-0.075 -0.000 0.075
player_start	1211.411133 885.866150 192.528595	-0.086 -0.000 0.086
player_start	276.298615 -682.910522 0.523000	-0.093 -0.000 0.093
player_start	-286.323334 -719.751953 0.530710	-0.084 -0.000 0.084
player_start	-1939.069946 -595.141663 192.529663	-0.085 -0.000 0.085
player_start	-1907.649536 -984.361389 0.546363	-0.065 -0.000 0.065
player_start	-1262.830078 -812.572693 0.573539	-0.032 -0.000 0.032
player_start	-1154.126831 -452.377136 192.537659	-0.075 -0.000 0.075
player_start	-1791.463623 -2810.355957 -239.447540	-0.057 -0.000 0.057
player_start	-3413.516113 -1380.780029 -831.442749	-0.052 -0.000 0.052
player_start	-3457.951904 -1700.798706 -831.447510	-0.057 -0.000 0.057
player_start	-2098.880859 -2395.295410 -831.420166	-0.024 -0.000 0.025
player_start	1910.456665 -1372.292114 -895.474731	-0.090 -0.000 0.090
player_start	1811.039429 -1665.583862 -895.437927	-0.046 -0.000 0.046
player_start	1651.843018 -2267.237061 -895.450500	-0.061 -0.000 0.061
player_start	1693.563232 -2042.070679 -895.469299	-0.084 -0.000 0.084
player_start	-2124.539063 14.155878 192.552460	-0.057 -0.000 0.057
player_start	-2342.251465 60.468842 192.537643	-0.075 -0.000 0.075
player_start	-1510.612183 -1998.453613 192.548737	-0.062 -0.000 0.062
player_start	-2286.799316 -2249.694092 96.564796	0.042 0.000 0.042
player_start	-504.990479 -8.360917 192.529663	-0.085 -0.000 0.085
player_start	484.917389 -23.205662 192.556564	-0.052 -0.000 0.052
