# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_breach_cv21
# Exported by: Demonkush
setting:	replacespawns 1
mor_random_rifle	3519.963623 -2926.150879 64.297134	2.064 -5.735 83.842
mor_random_rifle	1441.027588 -2360.751709 52.856815	2.212 -5.789 83.973
mor_random_rifle	-238.874985 -223.544098 32.866646	2.088 -5.687 83.876
mor_random_rifle	-1219.116821 -205.888504 32.855988	2.222 -5.788 83.982
mor_random_rifle	240.532211 -1748.274292 32.861088	2.158 -5.706 83.931
mor_random_rifle	3070.541748 -520.168030 32.861996	2.146 -5.699 83.922
mor_random_rifle	2820.961182 -997.850891 40.985062	2.142 -5.699 83.918
mor_random_rifle	-751.183594 -2395.779053 64.312164	2.023 -4.909 83.746
mor_random_rifle	1438.037109 1573.079102 32.854877	2.236 -5.790 83.993
mor_random_rifle	147.783890 2862.905518 -223.136856	2.132 -5.695 83.910
mor_random_rifle	-1491.000122 938.651001 32.863449	2.128 -5.695 83.907
mor_random_rifle	3794.369141 2913.108643 32.864246	2.118 -6.059 83.899
mor_random_rifle	3397.552979 2587.093018 32.853676	2.251 -5.792 84.005
mor_random_rifle	570.076904 4313.840820 -223.137070	2.135 -5.697 83.913
info_alien_spawn	1909.138916 1986.375732 496.516754	-0.072 -0.000 0.072
info_alien_spawn	1816.810791 1965.136108 496.551605	-0.042 -0.000 0.042
info_alien_spawn	1696.155151 1808.731567 496.542877	-0.050 -0.000 0.050
info_alien_spawn	1611.987671 1841.755615 496.501709	-0.085 -0.000 0.085
info_alien_spawn	1421.717773 1860.173706 496.521606	-0.068 -0.000 0.068
info_alien_spawn	1336.897827 1910.580688 496.546204	-0.047 -0.000 0.047
info_alien_spawn	1187.578125 1874.199463 496.526215	-0.064 -0.000 0.064
info_alien_spawn	1292.466553 1961.779175 496.573853	-0.024 0.000 0.021
info_alien_spawn	1167.459839 2075.089111 496.504639	-0.083 -0.000 0.083
info_alien_spawn	1269.693359 2124.303223 496.494019	-0.092 -0.000 0.092
info_alien_spawn	1168.677734 2229.119873 496.540253	-0.052 -0.000 0.052
info_alien_spawn	1285.822632 2231.306885 496.555115	-0.039 -0.000 0.039
info_alien_spawn	1129.315552 2353.242432 496.529449	-0.061 -0.000 0.061
info_alien_spawn	1286.485962 2323.958252 496.531555	-0.059 -0.000 0.059
info_alien_spawn	1104.496704 2433.067627 496.536530	-0.055 -0.000 0.055
info_alien_spawn	1245.907349 2403.867188 496.547028	-0.046 -0.000 0.046
info_alien_spawn	1225.610718 2517.463867 496.503174	-0.084 -0.000 0.084
info_alien_spawn	1325.184937 2481.000977 496.530518	-0.060 -0.000 0.060
info_alien_spawn	1307.036133 2582.607178 496.580750	0.000 0.023 0.061
info_alien_spawn	1390.640381 2559.573975 496.587189	-0.133 0.273 -0.101
info_alien_spawn	1565.600952 2552.943359 496.514191	-0.075 -0.000 0.075
info_alien_spawn	1485.259888 2554.333496 496.495605	-0.091 -0.000 0.091
info_alien_spawn	1772.236572 2523.494873 496.495605	-0.091 -0.000 0.091
info_alien_spawn	1677.770752 2524.249756 496.527313	-0.063 -0.000 0.063
info_alien_spawn	1942.729614 2410.882080 496.570526	-0.026 -0.000 0.025
info_alien_spawn	1816.865234 2390.195557 496.542023	-0.050 -0.000 0.050
info_alien_spawn	1960.987915 2335.132813 496.503174	-0.084 -0.000 0.084
info_alien_spawn	1803.042480 2311.186523 496.497162	-0.089 -0.000 0.089
info_alien_spawn	1927.473389 2236.452393 496.500214	-0.087 -0.000 0.087
info_alien_spawn	1791.132568 2210.849121 496.535553	-0.056 -0.000 0.056
info_alien_spawn	1898.308472 2153.922607 496.547028	-0.046 -0.000 0.046
info_alien_spawn	1767.425537 2129.198242 496.525085	-0.065 -0.000 0.065
info_alien_spawn	1822.057617 2057.659668 496.543732	-0.049 -0.000 0.049
info_alien_spawn	1691.482788 2066.789551 496.562531	-0.032 -0.000 0.032
info_alien_spawn	1685.202148 2193.305176 496.514191	-0.075 -0.000 0.075
info_alien_spawn	1566.024902 2135.344238 496.553741	-0.040 -0.000 0.040
info_alien_spawn	1652.574585 2282.592041 496.554413	-0.040 -0.000 0.039
info_alien_spawn	1531.109985 2324.016357 496.506073	-0.082 -0.000 0.082
info_alien_spawn	1430.933838 2413.131348 496.565765	-0.030 -0.000 0.030
info_alien_spawn	1460.617432 2227.780762 496.569183	-0.027 -0.000 0.027
info_alien_spawn	1455.077271 2138.147705 496.511566	-0.077 -0.000 0.077
info_alien_spawn	1407.588379 2043.259521 496.521606	-0.068 -0.000 0.068
info_alien_spawn	1475.337158 1983.250488 496.508850	-0.079 -0.000 0.079
info_alien_spawn	1617.679199 1990.770142 496.532593	-0.059 -0.000 0.059
info_alien_spawn	1575.902466 1887.198730 496.497162	-0.089 -0.000 0.089
info_alien_spawn	1476.024780 1909.765015 496.527313	-0.063 -0.000 0.063
info_alien_spawn	1546.793579 2052.385986 496.506073	-0.082 -0.000 0.082
info_alien_spawn	1589.106812 2198.966309 496.522797	-0.067 -0.000 0.067
info_alien_spawn	1576.321411 2447.163574 496.535553	-0.056 -0.000 0.056
info_alien_spawn	1423.505493 2335.442139 496.553040	-0.041 -0.000 0.041
info_alien_spawn	1363.567749 2412.479980 496.528381	-0.062 -0.000 0.062
info_alien_spawn	1351.383911 2236.929688 496.590271	0.000 -0.196 0.030
info_alien_spawn	1391.783081 2134.693848 496.541138	-0.051 -0.000 0.051
info_alien_spawn	1690.604126 2368.608398 496.497162	-0.089 -0.000 0.089
info_alien_spawn	1576.024902 2386.068848 496.534576	-0.057 -0.000 0.057
info_alien_spawn	1492.230347 2489.586670 496.535553	-0.056 -0.000 0.056
info_alien_spawn	1431.608643 2602.644287 496.519226	-0.070 -0.000 0.070
info_alien_spawn	1250.682617 2593.081787 496.539337	-0.053 -0.000 0.053
info_alien_spawn	1141.210938 2490.014160 496.571411	-0.025 -0.000 0.025
info_alien_spawn	1187.164673 2408.243408 496.546204	-0.047 -0.000 0.047
info_alien_spawn	1211.461182 2334.280518 496.514191	-0.075 -0.000 0.075
info_alien_spawn	1218.112793 2153.613770 496.523956	-0.066 -0.000 0.066
info_alien_spawn	1325.407227 2126.659180 496.551605	-0.042 -0.000 0.042
info_alien_spawn	1378.565674 1923.088501 496.528381	-0.062 -0.000 0.062
mor_random_weapon	-794.829956 -1701.765869 64.674667	1.332 4.074 -93.837
mor_random_weapon	-725.860901 -1702.748169 64.602196	2.144 6.942 -91.980
mor_random_weapon	3261.763672 -3907.658447 49.221798	1.629 4.694 -93.160
mor_random_weapon	3310.545410 -3941.732422 49.210857	1.753 4.706 -92.877
mor_random_weapon	67.197243 1691.465820 256.674866	1.305 4.107 -94.041
mor_random_weapon	66.149628 1858.746338 256.605682	2.156 5.191 -91.973
mor_random_weapon	72.225357 2044.408325 256.674316	1.373 6.644 -93.757
mor_random_weapon	3570.810791 3605.343750 49.198437	1.893 4.717 -92.557
mor_random_weapon	3816.969971 3603.350586 49.196125	1.919 4.718 -92.497
mor_random_weapon	2252.088379 1004.959351 65.240562	1.417 4.661 -93.647
mor_random_weapon	2611.993164 1261.554810 64.672371	1.361 4.754 -93.764
mor_random_weapon	1340.598877 -118.570786 -158.509308	1.766 4.772 -92.847
mor_random_weapon	1321.077148 -238.982285 -158.669693	1.793 4.710 -92.786
mor_random_weapon	1324.581177 -191.678116 -158.667297	1.766 4.708 -92.848
mor_random_weapon	4770.059082 -1669.670898 33.203648	1.834 4.930 -92.691
mor_random_weapon	4.329418 2887.784668 -218.768799	1.523 4.913 -93.404
mor_random_weapon	1006.806763 2276.451660 -222.777039	1.616 4.691 -93.190
mor_random_weapon	858.144714 -2007.802124 65.223824	1.606 4.920 -93.213
mor_random_weapon	657.257568 -2549.748779 33.218864	1.662 4.697 -93.084
mor_random_weapon	-229.886520 2013.332520 216.747940	1.332 5.556 -93.841
item_ammo_battery_mor	3384.799805 -3952.389404 54.086185	0.027 -0.094 0.219
item_ammo_battery_mor	3366.035889 -3949.093018 54.093365	0.025 -0.095 0.206
item_ammo_battery_mor	3362.783447 -3924.385498 54.070454	0.030 -0.094 0.247
item_ammo_battery_mor	95.801399 1550.467651 261.618317	-0.000 0.037 0.050
item_ammo_battery_mor	91.568466 1589.335571 225.772705	0.285 -18.658 89.226
item_ammo_battery_mor	95.756912 1558.812744 261.543549	0.038 -0.088 -0.308
item_ammo_battery_mor	3530.855957 3604.715576 54.091610	0.026 -0.095 0.209
item_ammo_battery_mor	3890.768555 3612.853760 54.057343	0.033 -0.090 0.270
item_ammo_battery_mor	401.222107 -2217.847656 70.143715	0.009 -0.088 0.112
item_ammo_battery_mor	403.929962 -2182.264893 70.095139	0.015 -0.087 0.195
item_ammo_battery_mor	390.156281 -2394.111816 110.156776	0.938 0.415 1.452
item_ammo_battery_mor	2848.900391 -654.065002 70.084320	0.027 -0.094 0.222
item_ammo_battery_mor	-827.691711 -626.862671 66.118141	0.012 0.088 -0.156
item_ammo_battery_mor	-1741.716431 -1153.873291 102.417000	-0.022 0.081 0.148
item_ammo_battery_mor	-1752.843872 -1144.002319 102.374382	-0.007 0.041 0.161
item_ammo_battery_mor	1598.581665 -2572.364990 89.725838	0.026 -0.002 0.489
item_ammo_battery_mor	1580.963623 -2592.113525 89.706886	0.029 -0.091 0.270
item_ammo_battery_mor	1488.480835 -2356.423584 58.096840	0.015 -0.087 0.192
item_ammo_battery_mor	1545.929321 -2104.965332 142.820572	-0.008 -0.077 0.176
item_ammo_battery_mor	1949.898560 -699.434082 70.047913	0.035 -0.090 0.287
item_ammo_battery_mor	1050.972046 -556.171021 70.100166	0.015 -0.088 0.186
item_ammo_battery_mor	1077.609741 -634.401367 70.052765	0.021 -0.083 0.268
item_ammo_battery_mor	1279.241577 -387.996948 38.143692	0.014 -0.096 0.116
item_ammo_battery_mor	1547.190796 -379.521851 86.138603	0.015 -0.096 0.125
item_ammo_battery_mor	1425.084839 -395.872223 33.708134	0.423 -50.827 -89.901
item_ammo_battery_mor	1323.106079 -396.718994 33.697456	0.559 -44.897 -90.111
item_ammo_battery_mor	1423.630493 -379.863983 86.027260	0.040 -0.083 0.324
item_ammo_battery_mor	1328.782959 -217.738815 -209.802444	0.029 -0.094 0.240
item_ammo_battery_mor	1320.543457 -190.853180 -209.765991	0.021 -0.095 0.174
item_ammo_battery_mor	2825.031738 1863.947388 -345.905548	0.007 -0.050 0.196
item_ammo_battery_mor	2544.278076 345.261169 -209.815155	0.032 -0.093 0.262
item_ammo_battery_mor	2529.631836 361.850372 -209.817398	0.033 -0.093 0.266
item_ammo_battery_mor	2521.428467 401.192047 -209.788986	0.026 -0.094 0.216
item_ammo_battery_mor	2521.368652 384.243927 -209.768997	0.022 -0.095 0.180
item_ammo_battery_mor	2624.630615 2811.866211 -217.846375	0.012 -0.096 0.098
item_ammo_battery_mor	2563.644775 2818.114014 -217.908386	0.026 -0.095 0.209
item_ammo_battery_mor	3325.788330 -1154.697266 46.059612	0.033 -0.093 0.266
item_ammo_battery_mor	1224.908203 2191.718018 294.173309	0.035 -0.091 0.283
item_ammo_battery_mor	1216.090576 2171.017578 294.191315	0.031 -0.092 0.251
item_ammo_battery_mor	474.868927 1591.287598 66.219215	0.017 -0.086 0.224
item_ammo_battery_mor	1992.597168 -342.739532 -122.095673	0.201 0.280 -1.063
item_ammo_battery_mor	1977.903076 -360.559723 -122.067062	0.160 0.275 -0.848
weapon_mor_beretta	2476.267090 422.487976 -222.458954	87.025 -8.269 -40.221
weapon_mor_mars	-548.780151 1425.228394 97.351685	-0.468 23.342 85.587
weapon_mor_mars	2553.248047 585.487305 64.502708	-0.436 20.345 86.131
weapon_mor_mars	3328.967529 -1379.909424 41.122681	-0.397 17.407 86.824
weapon_mor_mars	3337.795410 1648.716919 33.126827	-0.391 17.409 86.922
weapon_mor_mars	3327.520508 -1219.735107 41.129620	-0.387 17.408 86.988
weapon_mor_gr4	3625.769043 -1054.751343 81.590179	-0.390 3.040 86.884
weapon_mor_gr4	3237.114746 -592.316650 64.259682	-0.583 2.599 88.040
weapon_mor_gr4	2616.535400 -675.023926 64.821159	-0.507 4.626 87.577
weapon_mor_gr4	-924.905396 -858.425232 60.827290	-0.540 4.628 87.776
weapon_mor_gr4	-901.155151 1989.814575 32.768612	-0.941 4.851 88.097
weapon_mor_gr4	-640.828430 1200.170288 52.777775	-0.710 2.679 89.541
weapon_glowstick	-703.967163 -1696.100708 70.524643	0.004 1.005 -0.005
weapon_glowstick	-701.404724 -1688.480957 70.516235	0.151 -1.433 0.447
weapon_glowstick	3538.566162 -3898.751465 54.966885	-0.607 0.816 -0.133
weapon_glowstick	3526.619141 -3917.231445 54.976585	-0.563 0.832 -0.124
weapon_glowstick	3516.822754 -3933.871582 55.068249	-0.145 0.885 -0.032
weapon_glowstick	3508.379395 -3949.361816 54.972794	-0.581 0.834 -0.127
weapon_glowstick	34.485565 1876.376831 226.041473	-58.049 -179.591 -88.372
weapon_glowstick	65.028320 1934.570190 262.527954	0.008 0.058 -0.002
weapon_glowstick	3635.775391 3594.833008 54.970341	0.366 -0.870 0.499
weapon_glowstick	3790.039307 3651.654297 54.987293	-0.514 0.844 -0.113
weapon_glowstick	2602.827148 336.634857 -208.876877	-0.456 0.861 -0.100
weapon_glowstick	2593.460205 325.321075 -208.941559	-0.750 0.728 -0.164
weapon_glowstick	2467.780273 355.865692 -217.011017	-0.507 0.853 -0.111
weapon_glowstick	1622.449951 -2340.881592 59.025925	-0.320 0.812 -0.064
weapon_glowstick	1618.440552 -2370.274902 58.949257	-0.651 0.734 -0.129
weapon_glowstick	952.652161 -2188.654785 70.970428	-0.559 0.769 -0.111
weapon_glowstick	767.480957 -2291.002441 70.951523	-0.641 0.739 -0.128
weapon_glowstick	388.072021 -2084.786621 150.983444	-0.503 0.782 -0.100
weapon_glowstick	2776.560059 961.350220 71.032570	-0.308 0.878 -0.067
weapon_glowstick	2764.972412 986.603210 71.042877	-0.261 0.881 -0.057
weapon_glowstick	2104.184326 953.525208 71.011505	-0.404 0.870 -0.089
weapon_glowstick	460.278687 1550.434448 67.089867	-0.651 0.734 -0.129
weapon_glowstick	554.496460 1535.895386 67.075531	-0.712 0.677 -0.142
weapon_glowstick	1773.566406 -874.608948 38.978439	-0.555 0.832 -0.122
weapon_glowstick	1326.781982 -270.208710 -208.904221	-0.580 0.834 -0.127
weapon_glowstick	1311.626099 -256.055420 -208.859055	-0.374 0.873 -0.082
weapon_glowstick	2643.747314 -521.048950 71.028839	0.609 -0.083 4.043
weapon_glowstick	2707.011719 -547.833496 71.023277	0.647 -0.082 4.295
weapon_glowstick	2704.214600 -3300.211914 39.003109	-0.442 0.861 -0.097
weapon_glowstick	786.231995 -1347.944580 70.508942	-0.010 -1.386 -0.001
weapon_glowstick	-960.937378 -796.381165 67.006409	-0.218 -0.064 -0.102
weapon_glowstick	-810.906311 -463.483704 66.929512	-0.261 0.896 -0.711
weapon_glowstick	-824.236450 -456.932098 66.993347	-0.163 0.962 -0.445
weapon_glowstick	3333.979248 -1372.746826 102.962791	-0.626 0.818 -0.137
weapon_glowstick	3318.311523 -1354.680054 102.947456	-0.696 0.766 -0.153
weapon_glowstick	4752.720703 -1378.752319 135.044479	-0.124 0.109 1.933
weapon_glowstick	3248.039795 -321.755524 70.465919	-1.424 -0.974 1.173
weapon_glowstick	4552.794434 1684.927856 39.003109	-0.442 0.861 -0.097
weapon_glowstick	308.988922 918.402832 70.524864	-0.001 10.938 -0.020
weapon_glowstick	2449.648682 -513.034607 295.326538	-0.127 0.109 1.914
weapon_glowstick	2583.051025 -1406.486084 70.475594	0.882 0.301 0.743
weapon_glowstick	2563.400391 -1418.699707 70.418304	-0.676 -1.107 0.000
weapon_glowstick	2738.339111 -1005.797424 47.162937	-0.273 0.881 -0.060
weapon_glowstick	2753.030029 -992.254883 47.081276	-0.645 0.795 -0.141
weapon_glowstick	768.894409 3861.430176 -152.687347	-0.157 0.102 2.366
weapon_glowstick	201.077484 4059.242676 -152.576721	0.393 0.007 0.615
weapon_glowstick	-848.412109 -2386.397461 70.425827	-2.800 6.455 0.639
weapon_glowstick	1575.072144 2997.577637 -184.994019	-0.429 0.867 -0.093
weapon_glowstick	1076.406494 2331.306396 -186.103943	-0.196 0.064 3.330
weapon_glowstick	-1277.769531 1913.029663 39.005623	0.267 -0.903 0.364
weapon_glowstick	-646.677734 893.107361 58.929844	-0.734 0.682 -0.146
weapon_glowstick	-667.348206 1228.094604 59.020115	-0.345 0.810 -0.069
weapon_glowstick	3796.166260 2799.097656 103.466209	-0.431 0.655 -0.095
weapon_glowstick	3569.734375 943.232727 38.998611	-0.463 0.861 -0.101
weapon_glowstick	-134.156479 1725.908447 34.216763	16.655 143.637 90.009
weapon_glowstick	-218.459854 1954.011719 222.599716	-0.000 0.768 0.000
weapon_glowstick	-1537.708252 -3559.446289 285.247742	0.449 -0.095 2.957
weapon_glowstick	-1476.155151 -3569.240967 39.082859	0.734 0.014 0.524
weapon_mor_zx9	134.379990 1551.771729 260.553497	-2.679 -0.442 -0.010
weapon_mor_zx9	3706.567627 3645.296387 53.012295	-2.813 -0.955 0.481
weapon_mor_zx9	2533.237305 348.227875 -154.823288	-2.767 -0.950 0.321
weapon_mor_zx9	2566.023926 385.671143 -154.819641	-2.763 -0.950 0.307
weapon_mor_zx9	-1707.641235 -3369.474121 229.045532	-2.776 -0.790 0.352
weapon_mor_zx9	2769.237793 908.747131 37.004021	-2.822 -0.795 0.512
weapon_mor_zx9	2898.905762 -348.033783 127.324242	-2.770 -0.431 0.789
weapon_mor_zx9	3403.051758 -892.572266 37.048222	-2.773 -0.789 0.342
weapon_mor_zx9	1181.556763 1873.922485 41.019047	-2.806 -0.793 0.454
weapon_mor_m418	2408.752197 349.792328 -222.771301	1.540 -11.279 83.098
weapon_mor_blaster	3392.104492 -3925.179688 48.831669	2.215 -18.398 -83.900
weapon_mor_blaster	3503.872070 3600.043457 48.898247	2.240 -18.494 -84.583
weapon_mor_blaster	3854.841309 3610.284424 48.856525	2.224 -18.472 -84.155
weapon_mor_blaster	2881.481201 -650.732666 64.856522	2.224 -18.472 -84.155
weapon_mor_blaster	771.604797 -2608.431152 135.360199	2.000 -20.562 -85.795
weapon_mor_blaster	-815.323792 -626.581787 60.970562	1.952 -18.760 -85.879
weapon_mor_blaster	2815.558594 1894.002319 -351.029572	1.827 -19.828 -86.096
weapon_mor_blaster	3323.515625 -1145.881104 40.926792	2.251 -18.500 -84.876
weapon_mor_blaster	1219.831787 2242.500244 288.950378	2.213 -18.357 -83.856
weapon_mor_scarm8	-911.955261 -1698.494141 64.706284	0.258 7.812 85.317
weapon_mor_scarm8	-1330.110962 -1499.726807 33.260120	0.312 9.321 85.014
weapon_mor_scarm8	-923.557007 -692.564514 61.218990	0.534 9.308 84.083
weapon_mor_scarm8	970.410767 600.006470 33.213081	0.493 9.317 84.047
weapon_mor_scarm8	1336.175781 -383.558197 -191.324295	0.301 7.468 85.063
weapon_mor_scarm8	-488.872986 1832.335938 37.224098	0.509 9.309 84.195
weapon_mor_scarm8	1347.241943 -2358.236328 53.236271	0.449 9.311 84.463
weapon_mor_scarm8	1995.018799 577.779785 33.267857	0.293 9.311 85.159
weapon_mor_scarm8	368.494690 1991.909302 123.519577	0.565 8.654 83.819
item_ammo_pistol_mor	2479.604736 395.130096 -223.604858	-0.090 -0.020 -0.027
item_ammo_pistol_mor	2463.467041 407.833649 -223.666733	-0.145 -0.018 -0.044
item_ammo_pistol_mor	2567.987793 1046.691650 -223.637222	-0.119 -0.019 -0.036
item_ammo_pistol_mor	1048.626221 2123.467773 -169.373489	0.008 0.030 0.005
weapon_mor_m20	-1079.946777 -3431.875732 34.722569	3.516 -11.691 -84.554
weapon_mor_medkit	-878.259583 -1700.226807 63.928951	-0.347 -0.820 0.186
weapon_mor_medkit	3124.516113 -3900.361816 48.483864	-0.794 -0.274 0.039
weapon_mor_medkit	3149.796631 -3897.882568 48.477543	-0.943 -0.246 0.019
weapon_mor_medkit	75.503250 1740.446289 255.920090	-0.612 -1.175 0.077
weapon_mor_medkit	67.520935 1768.329590 255.912201	-0.810 -1.057 0.058
weapon_mor_medkit	3754.522949 3577.603027 48.485771	-0.750 -0.277 0.045
weapon_mor_medkit	2522.930420 328.777435 -215.397629	-0.900 -0.256 0.025
weapon_mor_medkit	2516.869141 339.778168 -215.389984	-0.720 -0.279 0.049
weapon_mor_medkit	387.552643 -2021.940552 104.464180	-1.129 1.287 0.077
weapon_mor_medkit	2733.006348 988.534241 64.502647	-0.436 2.923 0.146
weapon_mor_medkit	476.839569 1724.934326 60.624222	-0.750 0.583 0.077
weapon_mor_medkit	1837.999146 -823.253540 104.346504	-1.738 2.213 0.094
weapon_mor_medkit	3462.084717 -2878.982666 63.924362	-0.561 -0.957 0.081
weapon_mor_medkit	-949.092041 -506.654205 60.467091	-1.097 0.609 0.059
weapon_mor_medkit	3326.413574 -1327.436890 96.484146	-0.788 -0.274 0.040
weapon_mor_medkit	3990.958984 -632.967224 32.467091	-1.097 0.609 0.059
weapon_mor_medkit	2827.989746 -1008.834412 96.602440	-0.891 -0.256 0.026
weapon_mor_medkit	967.045349 1924.532837 228.476028	-0.910 0.589 0.069
weapon_mor_medkit	1063.466675 2335.932861 -192.631149	-1.000 2.162 0.097
weapon_mor_medkit	-668.550415 1138.390015 52.469189	-1.053 0.601 0.061
weapon_mor_medkit	3553.032471 1561.829102 32.480762	-0.867 -0.264 0.030
weapon_mor_medkit	-243.525131 2039.193604 216.002853	-0.347 1.137 0.098
mor_random_pistol	2405.618408 725.849731 -199.029205	2.166 -18.665 -85.506
mor_random_pistol	2415.945801 760.516846 -199.029449	1.942 -18.776 -85.895
mor_random_pistol	2431.830811 731.007263 -199.029465	1.932 -18.777 -85.913
mor_random_pistol	2581.726318 375.583923 -214.977676	2.241 -18.493 -84.594
mor_random_pistol	2563.003906 351.226105 -215.058578	2.209 -18.342 -83.765
mor_random_pistol	2545.427246 383.673920 -215.013763	2.227 -18.490 -84.224
mor_random_pistol	2530.357910 952.683228 64.863235	2.227 -18.490 -84.224
mor_random_pistol	2609.069092 989.467224 64.827385	2.213 -18.357 -83.856
mor_random_pistol	2696.341797 983.473572 64.841805	2.219 -18.436 -84.004
mor_random_pistol	2705.806396 941.509094 64.827385	2.213 -18.357 -83.856
mor_random_pistol	2493.676025 993.675171 64.845657	2.220 -18.437 -84.044
mor_random_pistol	2256.511963 948.066345 64.849388	2.221 -18.466 -84.082
mor_random_pistol	1900.188843 1267.526489 64.360146	2.508 -23.812 -85.040
mor_random_pistol	1975.034424 1281.491333 64.384666	1.814 -22.289 -86.108
mor_random_pistol	528.465759 1638.905273 61.111107	1.877 -18.778 -86.008
mor_random_pistol	490.461090 1625.210327 61.111404	2.166 -18.665 -85.506
mor_random_pistol	495.643738 1685.146729 61.111202	1.984 -18.746 -85.823
mor_random_pistol	382.496826 1663.796753 61.111145	1.932 -18.777 -85.913
mor_random_pistol	830.461792 2140.304199 276.479187	2.214 -18.387 -83.878
mor_random_pistol	810.494629 2164.577148 276.538544	2.237 -18.491 -84.487
mor_random_pistol	221.544907 705.900696 64.312302	2.797 -22.559 -84.755
mor_random_pistol	251.710480 721.384888 64.343552	1.788 -21.190 -86.144
mor_random_pistol	314.100708 717.652405 64.204758	3.386 -22.422 -83.409
mor_random_pistol	1066.272217 -613.090332 64.970505	1.895 -18.768 -85.978
mor_random_pistol	1053.262451 -596.294617 64.970543	1.932 -18.776 -85.913
mor_random_pistol	1064.310547 -534.152466 64.970718	2.093 -18.692 -85.634
mor_random_pistol	1704.578247 -403.265625 -223.113617	2.236 -18.492 -84.461
mor_random_pistol	1707.494751 -460.164703 -223.133560	2.228 -18.488 -84.257
mor_random_pistol	1682.341797 -454.311676 -223.118896	2.234 -18.490 -84.407
mor_random_pistol	2647.461670 -564.045959 64.892540	2.238 -18.493 -84.524
mor_random_pistol	2584.496094 -582.121460 64.825195	2.212 -18.358 -83.834
mor_random_pistol	2593.637451 -524.211670 64.876938	2.232 -18.490 -84.364
mor_random_pistol	3337.745605 -2848.135986 64.333954	2.920 -23.088 -84.370
mor_random_pistol	3113.846436 -2966.028076 81.283615	1.859 -20.629 -86.041
mor_random_pistol	1547.133911 -2369.835938 52.970551	1.942 -18.776 -85.896
mor_random_pistol	1572.995728 -2331.931885 52.970512	1.906 -18.795 -85.959
mor_random_pistol	1581.442993 -2371.221436 52.970615	2.000 -18.733 -85.794
mor_random_pistol	999.314697 -2092.273926 64.970619	2.000 -18.734 -85.794
mor_random_pistol	827.582642 -2020.522339 64.970535	1.927 -18.776 -85.922
mor_random_pistol	788.756531 -2144.065186 64.970505	1.895 -18.768 -85.978
mor_random_pistol	806.955750 -2274.769775 64.970833	2.200 -18.658 -85.447
mor_random_pistol	995.187256 -2265.136719 64.970543	1.937 -18.776 -85.904
mor_random_pistol	981.471985 -1990.929077 64.970596	1.979 -18.746 -85.831
mor_random_pistol	390.734161 -2185.553223 104.970604	1.992 -18.745 -85.809
mor_random_pistol	-259.617401 -135.442795 36.970608	1.992 -18.745 -85.809
mor_random_pistol	-284.407837 -102.342636 36.970676	2.051 -18.705 -85.706
mor_random_pistol	-239.233902 -3038.843994 51.288254	1.867 -19.163 -86.027
mor_random_pistol	-287.472961 -3046.933838 51.288116	1.757 -19.198 -86.218
mor_random_pistol	3816.697510 -1209.824585 32.970505	1.889 -18.766 -85.988
mor_random_pistol	3805.857422 -1266.857056 32.970600	1.984 -18.746 -85.823
mor_random_pistol	3776.708008 -1251.440674 32.970558	1.947 -18.776 -85.887
mor_random_pistol	3439.244629 -973.250854 81.760895	1.932 -20.588 -85.914
mor_random_pistol	4359.017090 -800.597412 80.806541	1.883 -20.613 -85.999
mor_random_pistol	4391.648438 -784.332092 81.283920	2.127 -19.055 -85.574
mor_random_pistol	4409.589355 -809.991699 81.283714	1.947 -20.587 -85.888
mor_random_pistol	4275.618164 -1064.306519 32.970505	1.895 -18.768 -85.978
mor_random_pistol	4277.817383 -1125.720825 32.970562	1.952 -18.760 -85.879
mor_random_pistol	4238.362305 -1101.000610 32.970600	1.984 -18.746 -85.823
mor_random_pistol	4073.292725 -438.389496 64.366150	2.675 -23.107 -84.797
mor_random_pistol	4108.384766 -461.376556 64.344505	2.760 -22.962 -84.530
mor_random_pistol	4054.898682 -468.486237 64.400459	1.692 -24.012 -86.331
mor_random_pistol	4553.008301 807.072021 32.915558	2.247 -18.497 -84.761
mor_random_pistol	3963.596191 1291.568726 32.870853	2.750 -19.662 -84.143
mor_random_pistol	775.315857 957.940125 32.908440	2.244 -18.496 -84.688
mor_random_pistol	775.503967 1001.059387 32.869564	2.229 -18.490 -84.289
mor_random_pistol	810.197021 1003.209717 32.835812	2.216 -18.399 -83.943
mor_random_pistol	2917.971680 -1575.245483 64.970619	2.000 -18.734 -85.794
mor_random_pistol	2957.154785 -1614.677490 64.970627	2.004 -18.733 -85.787
mor_random_pistol	2800.927734 -1645.102661 64.970528	1.922 -18.794 -85.931
mor_random_pistol	2696.579346 -1543.683472 64.970741	2.110 -18.682 -85.603
mor_random_pistol	2677.914307 -1647.493164 64.970627	2.008 -18.733 -85.781
mor_random_pistol	2847.123291 -1572.974609 64.970619	2.000 -18.734 -85.794
mor_random_pistol	2762.823242 -1017.413940 40.977482	2.224 -18.471 -84.137
mor_random_pistol	2779.727051 -1008.940186 40.952244	2.214 -18.387 -83.878
mor_random_pistol	1087.817993 4462.012207 -191.647507	2.576 -23.155 -84.865
mor_random_pistol	1101.172119 4421.924316 -191.605957	2.788 -20.396 -85.574
mor_random_pistol	1081.252686 4387.842285 -191.616882	1.609 -22.726 -86.505
mor_random_pistol	2556.008301 1019.338867 -223.179276	2.210 -18.356 -83.788
