# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_grem
# Exported by: Demonkush
setting:	replacespawns 1
item_ammo_revolver_mor	-157.202774 1500.529297 16.412325	-0.075 -0.020 -0.023
weapon_frag	1.283180 258.847992 -318.000000	0.000 0.000 0.000
weapon_frag	198.952850 -1472.623535 -317.870667	-36.260 -56.231 -90.795
weapon_frag	-2519.160889 -104.201141 -301.838684	-36.749 -55.732 -91.560
weapon_frag	875.664673 1244.144531 -317.870697	-36.260 -56.231 -90.795
weapon_frag	1225.311157 1987.789551 -317.911926	-35.630 -56.832 -89.832
weapon_frag	1847.627563 890.626221 -221.845963	-36.638 -55.846 -91.385
weapon_frag	560.828674 -89.706322 -317.861908	-36.394 -56.097 -91.003
weapon_frag	846.986572 -831.786743 18.144320	-36.489 -56.001 -91.151
weapon_frag	-2516.129883 -243.577026 18.119581	-36.111 -49.863 -90.565
weapon_frag	-1716.971191 178.635986 50.359138	12.516 52.520 93.856
weapon_frag	2011.159302 91.423317 -309.597198	7.317 -42.971 -96.295
weapon_frag	1244.427368 -434.352844 -302.048279	-35.923 -51.437 -87.286
weapon_frag	1238.739380 -422.712738 -301.984863	-36.446 -50.728 -88.618
weapon_frag	1254.418335 -411.758942 -301.921600	-36.959 -49.947 -89.978
weapon_frag	-1021.032471 1331.104980 -509.346558	38.477 -58.414 -98.555
weapon_frag	-1027.396729 1330.492798 -509.688202	12.324 -43.333 -93.538
weapon_frag	2261.347656 -1034.628174 -301.880005	-36.118 -56.372 -90.574
player_start	437.436188 -1028.883911 -319.452057	-0.063 -0.000 0.063
player_start	-430.934448 -1023.703857 -319.432678	-0.039 -0.000 0.039
player_start	1.510981 -770.409363 -319.477020	-0.093 -0.000 0.093
player_start	2.424603 -325.950073 -319.443481	-0.052 -0.000 0.052
player_start	331.206207 10.076401 -319.424927	-0.030 -0.000 0.030
player_start	144.698288 -165.005081 -319.453674	-0.065 -0.000 0.065
player_start	153.634811 146.409927 -319.462372	-0.075 -0.000 0.075
player_start	12.065095 370.576019 -319.457855	-0.070 -0.000 0.070
player_start	-138.478470 149.080109 -319.464294	-0.078 -0.000 0.078
player_start	-387.163544 -3.771292 -319.444122	-0.053 -0.000 0.053
player_start	-160.524323 -138.785110 -319.454498	-0.066 0.000 -0.066
player_start	-788.645508 -5.363617 -319.474731	-0.090 -0.000 0.090
player_start	-1026.742554 -464.657318 -319.477020	-0.093 -0.000 0.093
player_start	-1027.259399 479.229279 -319.470367	-0.085 -0.000 0.085
player_start	-374.737701 1022.344238 -319.422119	-0.027 -0.000 0.027
player_start	-3.766078 754.131897 -319.436859	-0.044 -0.000 0.044
player_start	403.181091 1023.626587 -319.451294	-0.062 -0.000 0.062
player_start	961.385315 1150.959229 -319.452057	-0.063 -0.000 0.063
player_start	965.251404 907.012695 -319.457855	-0.070 -0.000 0.070
player_start	1147.287964 1022.966675 -319.473633	-0.089 -0.000 0.089
player_start	1026.503296 1662.831055 -319.436279	-0.044 -0.000 0.044
player_start	1732.253296 1806.673096 -319.439728	-0.048 -0.000 0.048
player_start	1750.732056 1158.433228 -319.437408	-0.045 -0.000 0.045
player_start	1024.114868 493.591492 -319.927216	-0.043 0.000 -0.043
player_start	769.662842 1.073025 -319.478210	-0.095 -0.000 0.095
player_start	1022.621887 -438.946808 -319.473633	-0.089 -0.000 0.089
player_start	-11.292552 -1537.417480 -319.427277	-0.033 -0.000 0.033
player_start	-6.152660 -1534.078491 16.529640	-0.085 -0.000 0.085
player_start	411.092743 -1029.344604 16.557833	-0.051 -0.000 0.051
player_start	-447.834534 -1015.452759 16.543871	-0.068 -0.000 0.068
player_start	-1021.954102 -443.294922 16.565836	-0.041 -0.000 0.041
player_start	-1023.673706 434.452118 16.548719	-0.062 -0.000 0.062
player_start	-1116.405273 949.428040 16.539482	-0.073 -0.000 0.073
player_start	-973.229675 1110.596558 16.560886	-0.047 -0.000 0.047
player_start	-439.589966 1023.210266 16.554537	-0.055 -0.000 0.055
player_start	414.341919 1020.057861 16.546350	-0.065 -0.000 0.065
player_start	1018.177368 477.032867 16.547943	-0.063 -0.000 0.063
player_start	1020.870117 -392.537079 16.550241	-0.060 -0.000 0.060
player_start	1100.300659 -956.226929 16.558462	-0.050 -0.000 0.050
player_start	970.002197 -1099.712646 16.551716	-0.058 -0.000 0.058
player_start	1551.471802 155.054260 16.525267	-0.090 -0.000 0.090
player_start	1585.006470 -168.910858 16.542778	-0.068 -0.000 0.069
player_start	2152.133057 -164.894852 16.553148	-0.057 -0.000 0.057
player_start	2175.089111 153.362259 16.530693	-0.084 -0.000 0.084
player_start	1998.202148 -218.901672 -319.461456	-0.074 -0.000 0.074
player_start	1988.994629 205.824738 -319.437408	-0.045 -0.000 0.045
player_start	1511.586426 -153.321823 -319.472534	-0.088 -0.000 0.088
player_start	1527.889404 156.627548 -319.435760	-0.043 -0.000 0.043
player_start	-2095.885254 155.043365 -319.445465	-0.055 -0.000 0.055
player_start	-1826.987915 154.942581 -319.442810	-0.052 -0.000 0.052
player_start	-2181.390137 -167.084381 -319.407074	0.022 -0.991 0.000
player_start	-1876.102051 -156.918808 -319.468292	-0.083 -0.000 0.083
player_start	-2021.628418 48.235996 16.510839	-0.087 -0.000 0.087
player_start	-1863.638184 -95.254463 16.536003	-0.062 -0.000 0.063
player_start	-1888.071899 116.611458 16.527803	-0.071 -0.000 0.071
player_start	-2289.591797 -72.157547 16.530994	-0.067 -0.000 0.067
