# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_installation_gt1_re
# Exported by: Demonkush ( ͡° ͜ʖ ͡°)
setting:	replacespawns 1
weapon_mor_zx9	-1337.327515 58.984310 325.028046	-2.795 -0.954 0.421
weapon_mor_zx9	-503.977539 -1402.957642 325.035889	-2.787 -0.953 0.390
weapon_mor_zx9	1267.296509 -637.730469 325.021301	-2.803 -0.955 0.447
weapon_mor_zx9	190.044830 -2506.393066 269.060730	-2.727 -1.143 0.505
weapon_mor_m418	1039.796143 812.800354 33.228710	1.540 -11.276 83.098
weapon_mor_m418	-2737.732910 2307.505371 225.228699	1.540 -11.286 83.098
weapon_mor_m418	24.545881 397.041321 25.228704	1.540 -11.293 83.098
weapon_mor_m418	-515.198059 -812.608032 353.228699	1.540 -11.276 83.098
weapon_mor_blaster	1270.569702 807.523926 32.858238	2.225 -18.487 -84.173
weapon_mor_blaster	1277.161499 2696.793457 192.851212	2.222 -18.469 -84.100
weapon_mor_blaster	-3038.594482 2254.970947 224.918015	2.248 -18.498 -84.786
weapon_mor_blaster	-2418.946289 -52.667206 320.876953	2.232 -18.490 -84.364
weapon_mor_blaster	-2714.642334 -1928.359131 260.970490	1.889 -20.613 -85.989
weapon_mor_blaster	-524.665466 -112.021965 216.843750	2.219 -18.440 -84.024
weapon_mor_blaster	765.520813 -670.568420 844.841797	2.218 -18.436 -84.004
weapon_mor_blaster	462.802429 3505.924561 224.885101	2.235 -18.491 -84.448
weapon_mor_scarm8	1755.558838 4164.435547 209.234772	0.410 9.320 84.492
weapon_mor_scarm8	1203.666504 3236.366211 1.206926	0.516 9.316 83.921
weapon_mor_scarm8	-2731.039551 2250.351074 225.041016	-0.646 -14.637 -91.117
weapon_mor_scarm8	-5.603612 44.837872 1.209139	0.535 9.316 83.930
weapon_mor_scarm8	-4304.725098 1238.661499 1.211092	0.500 9.317 84.006
item_ammo_pistol_mor	-1436.253906 3800.954834 24.419811	-0.069 -0.020 -0.021
item_ammo_pistol_mor	-1459.930664 3800.273682 24.368805	-0.114 -0.020 -0.034
item_ammo_pistol_mor	-1478.630737 3800.707520 24.402687	-0.084 -0.020 -0.025
item_ammo_pistol_mor	-1497.905640 3799.699951 24.325600	-0.151 -0.018 -0.046
item_ammo_pistol_mor	-1530.057617 3799.583740 24.381844	-0.102 -0.020 -0.031
item_ammo_pistol_mor	-1512.741943 3799.663818 24.419811	-0.069 -0.020 -0.021
item_ammo_pistol_mor	-1431.000000 3763.144531 24.385323	-0.099 -0.020 -0.030
item_ammo_pistol_mor	-1513.387451 3763.431885 24.338198	-0.140 -0.019 -0.042
item_ammo_pistol_mor	-1540.873291 3763.768555 24.342976	-0.136 -0.019 -0.041
item_ammo_pistol_mor	-1574.574097 3764.854980 24.469637	0.094 0.242 0.159
item_ammo_pistol_mor	-1599.882813 3764.489502 24.349878	-0.130 -0.019 -0.039
item_ammo_pistol_mor	-1588.841431 3764.729248 24.494678	-0.066 -0.950 -0.047
item_ammo_pistol_mor	-1559.620850 3764.621094 24.425686	0.263 0.317 0.218
item_ammo_pistol_mor	-1532.215820 3764.158203 24.374561	-0.108 -0.020 -0.033
item_ammo_pistol_mor	-1810.160278 3790.680420 24.362780	-0.119 -0.019 -0.036
item_ammo_pistol_mor	-1795.414673 3790.227051 24.414896	-0.073 -0.020 -0.022
item_ammo_pistol_mor	-1776.842163 3790.576660 24.454941	-0.038 -0.020 -0.012
item_ammo_pistol_mor	-1747.204712 3789.120605 24.399740	-0.086 -0.020 -0.026
item_ammo_pistol_mor	-1703.333008 3789.485840 24.349878	-0.130 -0.019 -0.039
item_ammo_pistol_mor	-2186.958252 1390.550537 0.345311	-0.134 -0.019 -0.041
item_ammo_pistol_mor	-2200.627930 1393.621094 0.380064	-0.104 -0.020 -0.031
item_ammo_pistol_mor	-1551.024048 1396.437378 0.383596	-0.101 -0.020 -0.030
item_ammo_pistol_mor	-1568.454224 1395.865479 0.335753	-0.142 -0.019 -0.043
item_ammo_pistol_mor	620.677490 795.220276 32.374561	-0.108 -0.020 -0.033
item_ammo_pistol_mor	630.476318 795.292358 32.383595	-0.101 -0.020 -0.030
item_ammo_pistol_mor	1228.222778 804.678894 32.390347	-0.095 -0.020 -0.029
item_ammo_pistol_mor	1208.287476 804.253479 32.401222	-0.085 -0.020 -0.026
item_ammo_pistol_mor	1222.220703 806.015503 32.390610	-0.197 -0.025 -0.090
item_ammo_pistol_mor	1119.303711 793.413025 32.380287	-0.096 -0.001 -0.008
item_ammo_pistol_mor	1121.827148 821.507751 32.401222	-0.085 -0.020 -0.026
item_ammo_pistol_mor	1144.408203 804.840149 32.376423	-0.107 -0.020 -0.032
item_ammo_pistol_mor	1142.766846 827.158325 32.390560	-0.105 0.033 0.032
item_ammo_pistol_mor	1130.118042 798.715576 32.452911	-0.040 -0.020 -0.012
item_ammo_pistol_mor	1131.986816 826.030518 32.383709	-0.099 0.022 0.024
item_ammo_pistol_mor	1105.001953 802.558899 32.328194	-0.149 -0.018 -0.045
item_ammo_pistol_mor	1109.316772 821.180664 32.443836	-0.321 0.290 -0.461
item_ammo_pistol_mor	1306.758301 932.324951 32.457508	-0.036 -0.020 -0.011
item_ammo_pistol_mor	1291.498901 935.085938 32.362778	-0.119 -0.019 -0.036
item_ammo_pistol_mor	1313.237305 973.982849 32.335754	-0.142 -0.019 -0.043
item_ammo_pistol_mor	1306.138184 973.321899 32.385323	-0.099 -0.020 -0.030
item_ammo_pistol_mor	1316.688721 1021.128418 32.325600	-0.151 -0.018 -0.046
item_ammo_pistol_mor	1307.608032 1020.757324 32.352112	-0.128 -0.019 -0.039
item_ammo_pistol_mor	1316.895996 993.077209 32.393574	-0.092 -0.020 -0.028
item_ammo_pistol_mor	1307.813599 993.268982 32.360710	-0.121 -0.019 -0.037
item_ammo_pistol_mor	791.892212 815.447021 32.362778	-0.119 -0.019 -0.036
item_ammo_pistol_mor	669.550781 803.569214 32.325600	-0.151 -0.018 -0.046
item_ammo_pistol_mor	1128.856445 2589.872070 224.349884	-0.130 -0.019 -0.039
item_ammo_pistol_mor	1128.792358 2609.868652 224.387024	-0.098 -0.020 -0.030
item_ammo_pistol_mor	1736.336670 3362.373779 208.399536	0.108 0.035 -0.003
item_ammo_pistol_mor	1738.414673 3336.043945 208.345520	0.030 0.030 0.004
item_ammo_pistol_mor	-2718.517334 2024.169922 224.342972	-0.136 -0.019 -0.041
item_ammo_pistol_mor	-2743.345703 2022.240601 224.347610	-0.132 -0.019 -0.040
item_ammo_pistol_mor	-2721.779297 1942.547607 224.411011	-0.077 -0.020 -0.023
item_ammo_pistol_mor	-2739.158203 1941.786865 224.322968	-0.154 -0.018 -0.047
item_ammo_pistol_mor	-2719.515137 1908.580566 224.370758	-0.112 -0.020 -0.034
item_ammo_pistol_mor	-2740.198486 1907.991211 224.356476	-0.124 -0.019 -0.038
item_ammo_pistol_mor	-3043.905762 2079.876953 224.437683	-0.053 -0.020 -0.016
item_ammo_pistol_mor	-3004.983154 2083.174805 224.398239	-0.088 -0.020 -0.027
item_ammo_pistol_mor	-3743.776855 3417.764404 216.356476	-0.124 -0.019 -0.038
item_ammo_pistol_mor	-3697.482910 3422.846191 216.449326	-0.043 -0.020 -0.013
item_ammo_pistol_mor	-3654.725098 3417.524414 216.405548	-0.081 -0.020 -0.025
item_ammo_pistol_mor	-3679.449463 3416.474854 216.340607	-0.138 -0.019 -0.042
item_ammo_pistol_mor	-1232.958984 594.822449 320.372681	-0.110 -0.020 -0.033
item_ammo_pistol_mor	-1233.438843 566.621948 320.345337	-0.134 -0.019 -0.041
item_ammo_pistol_mor	-1066.947144 -1166.650513 216.374573	-0.109 -0.020 -0.033
item_ammo_pistol_mor	-1076.220703 -1166.518188 216.387024	-0.098 -0.020 -0.030
item_ammo_pistol_mor	-1090.786133 -1165.422119 216.423416	0.015 0.031 0.002
item_ammo_pistol_mor	-165.612396 -1376.122559 192.352112	-0.128 -0.019 -0.039
item_ammo_pistol_mor	-146.804169 -1373.642212 192.399750	-0.086 -0.020 -0.026
item_ammo_pistol_mor	132.254272 -2523.680664 192.399750	-0.086 -0.020 -0.026
item_ammo_pistol_mor	156.289490 -2521.517090 192.328201	-0.149 -0.018 -0.045
item_ammo_pistol_mor	-1274.255371 -2224.222168 344.393585	-0.092 -0.020 -0.028
item_ammo_pistol_mor	-1276.083496 -2181.000977 344.314819	-0.161 -0.017 -0.049
item_ammo_pistol_mor	-1279.127075 -2154.167725 344.333282	-0.145 -0.018 -0.044
item_ammo_pistol_mor	-443.808136 -2467.078857 344.325623	-0.151 -0.018 -0.046
item_ammo_pistol_mor	-457.816620 -2468.075195 344.340637	-0.138 -0.019 -0.042
item_ammo_pistol_mor	-1194.133545 -1954.257446 0.349878	-0.130 -0.019 -0.039
item_ammo_pistol_mor	-1178.788086 -1955.476318 0.393573	-0.092 -0.020 -0.028
item_ammo_pistol_mor	867.602295 -1482.795532 192.383606	-0.101 -0.020 -0.030
item_ammo_pistol_mor	855.531250 -1480.040039 192.421005	-0.068 -0.020 -0.021
item_ammo_pistol_mor	393.833954 -2213.768799 192.364822	-0.117 -0.019 -0.035
item_ammo_pistol_mor	408.207001 -2213.117920 192.398239	-0.088 -0.020 -0.027
item_ammo_pistol_mor	-668.044861 -118.720291 216.364822	-0.117 -0.019 -0.035
item_ammo_pistol_mor	-654.691589 -96.560883 216.347626	-0.132 -0.019 -0.040
item_ammo_pistol_mor	-681.883667 -95.409286 216.347626	-0.132 -0.019 -0.040
item_ammo_pistol_mor	-734.425781 -133.225830 216.368805	-0.114 -0.020 -0.034
item_ammo_pistol_mor	-735.662964 -104.692795 216.330765	-0.147 -0.018 -0.044
item_ammo_pistol_mor	-2133.557617 317.778320 320.391998	-0.093 -0.020 -0.028
item_ammo_pistol_mor	-2131.819580 349.545807 320.383606	-0.101 -0.020 -0.030
item_ammo_pistol_mor	-3774.424561 -1061.517578 -15.603297	-0.089 -0.020 -0.027
item_ammo_pistol_mor	-3796.303711 -1064.988525 -15.593059	-0.080 -0.020 -0.024
item_ammo_pistol_mor	-2963.697266 -1102.262085 0.362778	-0.119 -0.019 -0.036
item_ammo_pistol_mor	-2982.520508 -1105.972534 0.408318	-0.079 -0.020 -0.024
item_ammo_pistol_mor	-541.835327 -984.030396 352.354309	-0.126 -0.019 -0.038
item_ammo_pistol_mor	-521.537048 -984.699036 352.360687	-0.121 -0.019 -0.037
item_ammo_pistol_mor	-507.528137 -1016.793701 352.335754	-0.142 -0.019 -0.043
item_ammo_pistol_mor	-506.360321 -980.777405 352.370758	-0.112 -0.020 -0.034
item_ammo_pistol_mor	-597.830566 -1032.023560 352.350067	0.029 0.030 0.004
item_ammo_pistol_mor	-558.092712 -1008.776611 352.383575	-0.101 -0.020 -0.030
item_ammo_pistol_mor	-566.796021 -1038.481567 352.398224	-0.088 -0.020 -0.027
item_ammo_pistol_mor	-577.945435 -1032.817017 352.362976	0.027 0.031 0.004
item_ammo_pistol_mor	-362.871704 -943.352966 352.354492	0.028 0.030 0.004
item_ammo_pistol_mor	-377.061920 -940.345398 352.367004	0.026 0.031 0.004
item_ammo_pistol_mor	-373.320953 -907.257324 352.360901	0.027 0.031 0.004
item_ammo_pistol_mor	-388.884949 -896.276794 352.433777	-0.067 -0.002 0.045
item_ammo_pistol_mor	-361.748108 -963.688110 352.335968	0.032 0.030 0.005
item_ammo_pistol_mor	-375.993866 -969.996460 352.408447	0.018 0.031 0.003
item_ammo_pistol_mor	-362.518982 -992.595886 352.338409	0.031 0.030 0.005
item_ammo_pistol_mor	-375.493073 -996.947815 352.425659	0.014 0.031 0.002
item_ammo_pistol_mor	-364.854248 -1022.381348 352.393707	0.021 0.031 0.003
item_ammo_pistol_mor	-374.462311 -1020.447632 352.396851	0.020 0.031 0.003
item_ammo_pistol_mor	-1768.736450 402.649811 0.333270	-0.145 -0.018 -0.044
item_ammo_pistol_mor	-1801.067871 402.255615 0.376422	-0.107 -0.020 -0.032
item_ammo_pistol_mor	-3337.852783 3127.887451 192.354309	-0.126 -0.019 -0.038
item_ammo_pistol_mor	-3311.938477 3126.653809 192.383606	-0.101 -0.020 -0.030
item_ammo_pistol_mor	-4471.020996 3253.068359 192.342987	-0.136 -0.019 -0.041
item_ammo_pistol_mor	-4468.086914 3279.684082 192.340607	-0.138 -0.019 -0.042
item_ammo_pistol_mor	301.233154 -219.725937 848.381836	-0.102 -0.020 -0.031
item_ammo_pistol_mor	317.444489 -220.344498 848.381836	-0.102 -0.020 -0.031
item_ammo_pistol_mor	326.623596 -220.203522 848.406921	-0.080 -0.020 -0.024
item_ammo_pistol_mor	341.309265 -218.744171 848.398254	-0.088 -0.020 -0.027
item_ammo_pistol_mor	1203.462646 -160.398392 768.340637	-0.138 -0.019 -0.042
item_ammo_pistol_mor	1203.218750 -189.960938 768.405579	-0.081 -0.020 -0.025
item_ammo_pistol_mor	1216.977661 -155.919144 768.416138	-0.072 -0.020 -0.022
item_ammo_pistol_mor	1216.510864 -183.554199 768.428833	-0.061 -0.020 -0.018
weapon_mor_m20	2376.567139 2892.822998 194.696167	3.620 -11.169 -84.020
weapon_mor_m20	-172.218918 -1796.214600 2.702727	3.594 -11.177 -84.152
weapon_mor_m20	624.327271 2687.387695 194.696182	3.620 -11.169 -84.020
weapon_mor_m20	-2369.637939 -1264.063354 2.692229	3.636 -11.165 -83.941
weapon_mor_m20	2402.286377 369.788391 2.702059	3.597 -11.175 -84.139
weapon_mor_m20	-554.949585 -1068.268555 354.694061	3.628 -11.167 -83.978
weapon_mor_m20	2172.717529 831.573608 322.658112	3.796 -11.119 -83.705
weapon_mor_medkit	-1876.465332 3747.260986 24.501032	-0.362 -1.001 0.083
weapon_mor_medkit	-1879.633789 3753.162109 26.380089	-88.107 -69.931 76.465
weapon_mor_medkit	-1500.035767 2424.566162 0.465711	0.901 -5.128 0.099
weapon_mor_medkit	-855.767334 1244.084106 56.481419	-0.852 -0.264 0.032
weapon_mor_medkit	947.172852 820.718262 32.482979	-0.815 -0.269 0.036
weapon_mor_medkit	922.980042 797.897034 32.483280	-0.808 -0.274 0.037
weapon_mor_medkit	1841.860596 3317.028320 208.486267	-0.738 -0.279 0.047
weapon_mor_medkit	1756.374878 4198.002930 208.487717	-0.704 -0.281 0.051
weapon_mor_medkit	691.576294 4020.798340 0.490039	-0.649 -0.283 0.058
weapon_mor_medkit	-3012.112793 2012.485962 224.481094	-0.860 -0.264 0.031
weapon_mor_medkit	-3639.862061 2638.168945 216.496582	-0.469 -3.851 0.099
weapon_mor_medkit	-2663.065186 -1925.869141 260.430023	-2.163 -0.017 -0.260
weapon_mor_medkit	-2257.579590 -585.694153 19.861847	-1.050 -3.999 0.391
weapon_mor_medkit	-1249.573975 -2222.077393 344.477936	-0.934 -0.246 0.021
weapon_mor_medkit	-1228.438965 -2127.595459 344.484711	-0.775 -0.277 0.042
weapon_mor_medkit	-377.719086 918.451965 24.478662	-0.917 -0.256 0.023
weapon_mor_medkit	-631.692810 -83.771828 216.452789	-0.594 -2.213 -0.519
weapon_mor_medkit	-559.647949 -827.536621 352.502869	-0.347 -4.110 0.098
weapon_mor_medkit	-376.387085 -1059.561401 352.489624	-0.658 -0.283 0.057
weapon_mor_medkit	-3971.875244 3391.625244 216.489243	-0.668 -0.282 0.056
weapon_mor_medkit	1658.618286 -218.978439 672.479004	-0.908 -0.257 0.024
weapon_mor_medkit	1681.075806 -1031.706299 752.492004	-0.603 -0.285 0.065
weapon_mor_medkit	1631.804810 -1035.013794 320.479034	-0.908 -0.257 0.024
weapon_mor_medkit	529.781311 2896.332031 224.490417	-0.640 -0.284 0.060
mor_random_pistol	1080.688599 3770.841064 192.911209	2.245 -18.496 -84.716
mor_random_pistol	-2735.305420 2083.829102 224.833755	2.215 -18.401 -83.922
mor_random_smg	-2742.410400 2197.264160 225.094742	0.265 6.174 -87.222
mor_random_smg	-2728.412598 2144.823242 225.093964	0.293 6.174 -87.256
mor_random_smg	-507.185577 -1052.916626 353.093567	0.307 6.174 -87.273
item_ammo_revolver_mor	-1676.462280 3774.027832 24.362780	-0.119 -0.019 -0.036
item_ammo_revolver_mor	-1627.499634 3776.218018 24.428795	-0.061 -0.020 -0.018
item_ammo_revolver_mor	-1611.209717 3776.657227 24.414896	-0.073 -0.020 -0.022
item_ammo_revolver_mor	-1692.335449 3773.880859 24.366827	-0.115 -0.019 -0.035
item_ammo_revolver_mor	-1489.968750 2305.690186 0.370752	-0.112 -0.020 -0.034
item_ammo_revolver_mor	-1472.630249 2304.469238 0.338197	-0.140 -0.019 -0.042
item_ammo_revolver_mor	-1197.856812 2214.960938 0.325598	-0.151 -0.018 -0.046
item_ammo_revolver_mor	-1212.789429 2215.450928 0.451506	-0.041 -0.020 -0.012
item_ammo_revolver_mor	-2463.245361 1284.588623 0.381843	-0.102 -0.020 -0.031
item_ammo_revolver_mor	-2448.408203 1285.894409 0.333271	-0.145 -0.018 -0.044
item_ammo_revolver_mor	-1048.754883 1296.369873 0.349878	-0.130 -0.019 -0.039
item_ammo_revolver_mor	-1023.163086 1296.436401 0.404126	-0.083 -0.020 -0.025
item_ammo_revolver_mor	1020.096497 798.063416 32.356476	-0.124 -0.019 -0.038
item_ammo_revolver_mor	1011.172241 799.498047 32.428795	-0.061 -0.020 -0.018
item_ammo_revolver_mor	1315.456055 896.658630 32.345310	-0.134 -0.019 -0.041
item_ammo_revolver_mor	1315.200195 872.843689 32.322964	-0.154 -0.018 -0.047
item_ammo_revolver_mor	1293.005127 871.859680 32.360710	-0.121 -0.019 -0.037
item_ammo_revolver_mor	1316.682129 1123.966919 32.412323	-0.075 -0.020 -0.023
item_ammo_revolver_mor	1304.377686 1121.512329 32.335751	-0.142 -0.019 -0.043
item_ammo_revolver_mor	1292.669434 1121.182617 32.340603	0.138 0.019 -0.042
item_ammo_revolver_mor	1434.210449 2774.626953 224.395157	-0.091 -0.020 -0.027
item_ammo_revolver_mor	1416.431641 2782.175537 224.362778	-0.119 -0.019 -0.036
item_ammo_revolver_mor	1132.134521 2767.826660 224.333267	-0.145 -0.018 -0.044
item_ammo_revolver_mor	1147.175049 2766.608887 224.352112	-0.128 -0.019 -0.039
item_ammo_revolver_mor	1430.984253 2702.975586 224.398239	-0.088 -0.020 -0.027
item_ammo_revolver_mor	1419.282837 2704.445313 224.378265	-0.105 -0.020 -0.032
item_ammo_revolver_mor	1806.908081 3346.474609 208.366821	-0.115 -0.019 -0.035
item_ammo_revolver_mor	1822.967041 3346.408936 208.368805	-0.114 -0.020 -0.034
item_ammo_revolver_mor	1169.554443 4006.060791 192.362778	-0.119 -0.019 -0.036
item_ammo_revolver_mor	1187.284424 4005.753418 192.317581	-0.158 -0.017 -0.048
item_ammo_revolver_mor	2371.255127 2864.980713 192.345322	-0.134 -0.019 -0.041
item_ammo_revolver_mor	2351.338623 2869.859619 192.352112	-0.128 -0.019 -0.039
item_ammo_revolver_mor	1982.429199 1991.759155 16.330751	-0.147 -0.018 -0.044
item_ammo_revolver_mor	1980.930298 2026.608154 16.362780	-0.119 -0.019 -0.036
item_ammo_revolver_mor	2436.304932 2283.750732 16.387180	0.022 0.031 0.003
item_ammo_revolver_mor	2423.605713 2287.887939 16.338423	0.031 0.030 0.005
item_ammo_revolver_mor	-2821.185303 1821.643921 224.385330	-0.099 -0.020 -0.030
item_ammo_revolver_mor	-2842.384277 1822.164795 224.340607	-0.138 -0.019 -0.042
item_ammo_revolver_mor	-2863.343994 1821.715332 224.406937	-0.080 -0.020 -0.024
item_ammo_revolver_mor	-2886.518555 1821.218018 224.423309	-0.066 -0.020 -0.020
item_ammo_revolver_mor	-2910.560059 1820.701416 224.335754	-0.142 -0.019 -0.043
item_ammo_revolver_mor	-2937.874268 1820.115356 224.352097	-0.128 -0.019 -0.039
item_ammo_revolver_mor	-2962.890869 1819.641235 224.378265	-0.105 -0.020 -0.032
item_ammo_revolver_mor	-2971.716064 1845.116821 224.391968	-0.093 -0.020 -0.028
item_ammo_revolver_mor	-2943.226318 1845.936523 224.364822	-0.117 -0.019 -0.035
item_ammo_revolver_mor	-2918.979248 1846.369385 224.358612	-0.122 -0.019 -0.037
item_ammo_revolver_mor	-2896.738770 1846.680908 224.338196	-0.140 -0.019 -0.042
item_ammo_revolver_mor	-2862.547852 1847.486206 224.426910	0.912 -0.370 0.110
item_ammo_revolver_mor	-2826.204346 1847.440552 224.486481	0.000 -2.518 0.080
item_ammo_revolver_mor	-2715.172119 2340.940430 224.429840	-0.060 -0.020 -0.018
item_ammo_revolver_mor	-2742.912842 2341.281494 224.404129	-0.083 -0.020 -0.025
item_ammo_revolver_mor	-2718.405762 2428.272705 224.354309	-0.126 -0.019 -0.038
item_ammo_revolver_mor	-2733.661377 2426.627930 224.330750	-0.147 -0.018 -0.044
item_ammo_revolver_mor	-4056.432861 3420.085938 216.338211	-0.140 -0.019 -0.043
item_ammo_revolver_mor	-4038.050537 3419.906250 216.423309	-0.066 -0.020 -0.020
item_ammo_revolver_mor	-3700.782227 2609.048584 216.354324	-0.126 -0.019 -0.038
item_ammo_revolver_mor	-3717.414795 2608.596924 216.322968	-0.154 -0.018 -0.047
item_ammo_revolver_mor	-3731.077637 2608.400879 216.347626	-0.132 -0.019 -0.040
item_ammo_revolver_mor	-2138.198486 -227.316025 320.352112	-0.128 -0.019 -0.039
item_ammo_revolver_mor	-2164.762451 -231.253571 320.425568	-0.064 -0.020 -0.019
item_ammo_revolver_mor	-2025.712891 -1752.463867 320.333282	-0.145 -0.018 -0.044
item_ammo_revolver_mor	-2005.772095 -1751.976685 320.330780	-0.147 -0.018 -0.044
item_ammo_revolver_mor	471.053040 -2653.623047 192.322968	-0.154 -0.018 -0.047
item_ammo_revolver_mor	457.882202 -2650.308594 192.417389	-0.071 -0.020 -0.022
item_ammo_revolver_mor	-1273.068481 -2121.889404 344.338226	-0.140 -0.019 -0.043
item_ammo_revolver_mor	-1254.016968 -2123.960449 344.381866	-0.102 -0.020 -0.031
item_ammo_revolver_mor	-219.832916 -1767.758057 0.330752	-0.147 -0.018 -0.044
item_ammo_revolver_mor	-197.118271 -1765.564087 0.352110	-0.128 -0.019 -0.039
item_ammo_revolver_mor	568.061584 -1262.305664 192.464340	-0.030 -0.020 -0.009
item_ammo_revolver_mor	587.099243 -1263.688843 192.378265	-0.105 -0.020 -0.032
item_ammo_revolver_mor	337.992249 -989.832581 320.352112	-0.128 -0.019 -0.039
item_ammo_revolver_mor	367.305298 -985.622742 320.338196	-0.140 -0.019 -0.043
item_ammo_revolver_mor	-5.291402 -4.544041 192.448654	-0.278 0.063 -0.383
item_ammo_revolver_mor	16.580948 -2.617321 192.378265	-0.105 -0.020 -0.032
item_ammo_revolver_mor	47.080276 364.696503 24.412325	-0.075 -0.020 -0.023
item_ammo_revolver_mor	28.045958 368.702332 24.370752	-0.112 -0.020 -0.034
item_ammo_revolver_mor	-427.178070 931.043396 24.418612	-0.070 -0.020 -0.021
item_ammo_revolver_mor	-445.877655 933.184082 24.376423	-0.107 -0.020 -0.032
item_ammo_revolver_mor	833.352539 -870.637146 24.387024	-0.098 -0.020 -0.030
item_ammo_revolver_mor	805.873962 -870.940552 24.362780	-0.119 -0.019 -0.036
item_ammo_revolver_mor	669.014221 101.441986 384.340607	-0.138 -0.019 -0.042
item_ammo_revolver_mor	693.526489 74.839195 384.330750	-0.147 -0.018 -0.044
item_ammo_revolver_mor	1574.203857 524.402222 0.423308	-0.066 -0.020 -0.020
item_ammo_revolver_mor	1590.228882 519.844543 0.380064	-0.104 -0.020 -0.031
item_ammo_revolver_mor	590.760437 2677.843506 192.352112	-0.128 -0.019 -0.039
item_ammo_revolver_mor	593.935181 2700.864258 192.368805	-0.114 -0.020 -0.034
item_ammo_revolver_mor	2433.153076 4402.049316 192.419815	-0.069 -0.020 -0.021
item_ammo_revolver_mor	2409.424072 4397.630859 192.383606	-0.101 -0.020 -0.030
item_ammo_revolver_mor	-2751.527100 271.637024 320.338226	-0.140 -0.019 -0.043
item_ammo_revolver_mor	-2716.959717 275.489624 320.335754	-0.142 -0.019 -0.043
item_ammo_revolver_mor	-887.761658 -1026.146973 391.946320	-0.156 -0.017 -0.047
item_ammo_revolver_mor	-906.987793 -1025.175415 391.973633	-0.132 -0.019 -0.040
item_ammo_revolver_mor	-3871.979004 -540.678650 -15.608028	-0.093 -0.020 -0.028
item_ammo_revolver_mor	-3893.891602 -549.886597 -15.629250	-0.112 -0.020 -0.034
item_ammo_revolver_mor	-2341.803223 -1237.348022 0.378257	-0.105 -0.020 -0.032
item_ammo_revolver_mor	-2361.044678 -1234.296631 0.358607	-0.122 -0.019 -0.037
item_ammo_revolver_mor	-2731.179688 -454.532806 -15.643526	-0.124 -0.019 -0.038
item_ammo_revolver_mor	-2718.028564 -454.889343 -15.652389	-0.132 -0.019 -0.040
item_ammo_revolver_mor	-2134.716797 29.724722 0.368803	-0.114 -0.020 -0.034
item_ammo_revolver_mor	-2151.389648 28.322935 0.437614	0.233 0.049 0.131
item_ammo_revolver_mor	2345.711182 -589.625061 0.325594	-0.151 -0.018 -0.046
item_ammo_revolver_mor	2303.866943 -589.580078 0.366825	-0.115 -0.019 -0.035
item_ammo_revolver_mor	2425.986816 407.933411 0.342974	-0.136 -0.019 -0.041
item_ammo_revolver_mor	2441.053467 397.980865 0.358608	-0.122 -0.019 -0.037
item_ammo_revolver_mor	-549.944458 -799.175659 352.340607	-0.138 -0.019 -0.042
item_ammo_revolver_mor	-538.221863 -800.887451 352.408325	-0.079 -0.020 -0.024
item_ammo_revolver_mor	-626.076050 -811.678955 352.349884	-0.130 -0.019 -0.039
item_ammo_revolver_mor	-584.587646 -799.947571 352.338196	-0.140 -0.019 -0.042
item_ammo_revolver_mor	-564.268799 -800.764526 352.330750	-0.147 -0.018 -0.044
item_ammo_revolver_mor	-475.153900 -814.595398 352.342957	-0.136 -0.019 -0.041
item_ammo_revolver_mor	-588.853210 -1063.805420 352.374725	-0.024 -0.031 0.003
item_ammo_revolver_mor	-577.217346 -1065.995972 352.390350	-0.095 -0.020 -0.029
item_ammo_revolver_mor	-31.649483 -1591.608276 320.349884	-0.130 -0.019 -0.039
item_ammo_revolver_mor	-47.787380 -1589.675659 320.404144	-0.083 -0.020 -0.025
item_ammo_revolver_mor	-3350.452637 2234.132324 0.333270	-0.145 -0.018 -0.044
item_ammo_revolver_mor	-3349.364746 2212.946289 0.385321	-0.099 -0.020 -0.030
item_ammo_revolver_mor	-3848.951904 2875.211426 176.340607	-0.138 -0.019 -0.042
item_ammo_revolver_mor	-3825.867676 2868.848389 176.342972	-0.136 -0.019 -0.041
item_ammo_revolver_mor	829.958435 -1035.985596 848.404114	-0.083 -0.020 -0.025
item_ammo_revolver_mor	813.122192 -1030.965576 848.385315	-0.099 -0.020 -0.030
item_ammo_revolver_mor	469.180664 -585.859619 848.370728	-0.112 -0.020 -0.034
item_ammo_revolver_mor	447.894470 -585.979248 848.378235	-0.105 -0.020 -0.032
item_ammo_revolver_mor	1270.175049 -153.592911 768.343018	-0.136 -0.019 -0.041
item_ammo_revolver_mor	1269.310181 -180.463531 768.398254	-0.088 -0.020 -0.027
item_ammo_revolver_mor	1286.018311 -157.326736 768.387024	-0.098 -0.020 -0.030
item_ammo_revolver_mor	1299.649536 -155.652832 768.395142	-0.091 -0.020 -0.027
item_ammo_revolver_mor	1431.355957 -1026.523438 768.317566	-0.158 -0.017 -0.048
item_ammo_revolver_mor	1405.122559 -1024.573975 768.399780	-0.086 -0.020 -0.026
item_ammo_revolver_mor	1545.896118 -407.257843 320.370758	-0.112 -0.020 -0.034
item_ammo_revolver_mor	1562.749512 -409.729858 320.411011	-0.077 -0.020 -0.023
item_ammo_revolver_mor	2172.672607 819.783997 321.409668	-4.770 0.152 5.229
