# morbus weapon/ammo placement overrides - Thank TTT for this lua code
# For map: mor_chemical_labs_b3_re
# Exported by: ¤DLq¤™ Remscar
setting:	replacespawns 0
item_ammo_revolver_mor	-2340.385254 302.093201 39.732922	-0.072 -0.021 -0.016
item_ammo_revolver_mor	-2347.311035 736.207947 39.746998	-0.060 -0.021 -0.013
item_ammo_revolver_mor	-1132.048706 982.470520 64.438072	-0.322 0.046 -0.109
item_ammo_revolver_mor	-1123.885620 982.453430 64.449326	0.264 -0.030 -0.096
item_ammo_revolver_mor	-1113.456787 982.367432 64.465904	-0.577 0.139 -0.386
item_ammo_revolver_mor	-1099.245972 982.348877 64.455940	0.359 -0.233 -0.049
item_ammo_revolver_mor	-539.207886 1392.598511 64.424438	-0.065 -0.020 -0.020
item_ammo_revolver_mor	-548.591187 1393.087646 64.380066	-0.104 -0.020 -0.031
item_ammo_revolver_mor	-562.351563 1391.819214 64.405548	-0.081 -0.020 -0.025
item_ammo_revolver_mor	-360.831024 2714.081055 64.401222	-0.085 -0.020 -0.026
item_ammo_revolver_mor	-342.512115 2712.181641 64.358383	0.586 -0.027 -0.222
item_ammo_revolver_mor	-333.207886 2712.799805 64.325600	-0.151 -0.018 -0.046
weapon_frag	1879.466187 522.715332 66.127945	-36.239 -49.740 -90.762
weapon_frag	518.621094 2890.008301 2.163051	-36.775 -55.705 -91.602
weapon_frag	1733.846802 -359.972107 33.174637	12.822 -74.936 -93.565
weapon_frag	1111.979614 -946.975098 66.094955	-35.735 -50.190 -89.990
weapon_frag	-315.725739 -1745.438477 2.166903	-36.834 -49.156 -91.696
weapon_frag	-298.190918 -80.907753 66.102119	-35.844 -56.634 -90.156
weapon_frag	-1167.552612 973.649902 2.192732	-37.229 -55.218 -92.329
weapon_mor_usp	-272.171112 3060.621826 0.972812	0.400 -34.401 -91.170
weapon_mor_usp	-1841.392456 -655.800354 1.002458	0.637 -34.395 -90.697
